timestamp,dni_W_m2,solar_power_W,solar_power_raw_W,solar_power_effective_W,solar_power_curtailed_W,collector_curtailment_W,downstream_curtailment_W,solar_power_kW,solar_power_absorbed_kW,solar_power_available_W,collector_t_in_C,collector_solver_iters,collector_solver_dTin_C,collector_solver_dMcol_m3s,collector_solver_converged,flow_optimizer_mode,flow_optimizer_evals,flow_optimizer_best_objective_W,flow_optimizer_best_charge_flow_m3s,flow_optimizer_factory_shortfall_W,ctes_discharge_iterations,ctes_discharge_solver_mode,m_col_avail_eff_m3s,m_col_vol_flow_m3s,m_col_use_m3s,m_ctes_use_m3s,m_ctes_charge_use_m3s,charge_quality_dT_C,charge_quality_factor,charge_flow_slew_limited,m_ctes_discharge_avail_m3s,m_recirc_m3s,m_oil_hex_m3s,htf_in_temp_C,hex_inlet_temp_C,mix_target_C,mix_target_used_C,hex_oil_out_target_primary_C,hex_oil_out_target_fallback_C,hex_oil_out_target_used_C,collector_t_out_C,oil_out_C,water_out_C,provided_W,provided_kW,solar_contribution_W,solar_to_factory_kW,ctes_contribution_W,ctes_to_factory_kW,remaining_solar_W,required_oil_in_C,hex_temp_sufficient,factory_load_W,factory_load_kW,operation_mode,net_power_W,ctes_energy_J,ctes_energy_MWh,ctes_soc_pct,ctes_inlet_temp_C,ctes_temp_C,concrete_T_z0_C,concrete_T_z_mid_C,concrete_T_z_max_C,provided_from_ctes_W,provided_from_ctes_kW,backup_heater_W,backup_heater_kW,tolerated_deficit_W,tolerated_deficit_cumulative_MWh,ctes_loss_cumulative_MWh,ctes_current_loss_kW,solar_to_ctes_W,ctes_charge_htf_W,ctes_charge_raw_W,ctes_charge_net_W,ctes_charge_inferred_W,ctes_charge_input_W,ctes_discharge_output_W,ctes_balance_residual_state_W,ctes_balance_residual_with_loss_W,hex_flow_balance_m3s,module_00_Ts_avg_C,module_01_Ts_avg_C,module_02_Ts_avg_C,module_03_Ts_avg_C,module_04_Ts_avg_C,module_05_Ts_avg_C,module_06_Ts_avg_C,module_07_Ts_avg_C,module_08_Ts_avg_C,module_09_Ts_avg_C,module_10_Ts_avg_C,module_11_Ts_avg_C,module_12_Ts_avg_C,module_13_Ts_avg_C,module_00_Ts_outlet_C,module_01_Ts_outlet_C,module_02_Ts_outlet_C,module_03_Ts_outlet_C,module_04_Ts_outlet_C,module_05_Ts_outlet_C,module_06_Ts_outlet_C,module_07_Ts_outlet_C,module_08_Ts_outlet_C,module_09_Ts_outlet_C,module_10_Ts_outlet_C,module_11_Ts_outlet_C,module_12_Ts_outlet_C,module_13_Ts_outlet_C,module_00_Tf_zL_C,module_01_Tf_zL_C,module_02_Tf_zL_C,module_03_Tf_zL_C,module_04_Tf_zL_C,module_05_Tf_zL_C,module_06_Tf_zL_C,module_07_Tf_zL_C,module_08_Tf_zL_C,module_09_Tf_zL_C,module_10_Tf_zL_C,module_11_Tf_zL_C,module_12_Tf_zL_C,module_13_Tf_zL_C
2026-07-11 10:00:00+00:00,1136.899,3413715.261430466,3527729.3830599994,3413715.261430466,114014.12162953336,114014.12162953336,0.0,3527.7293830599992,3413.715261430466,3527729.3830599994,240.0,0,,,False,legacy,0,,0.0,,0,none,0.021,0.021,0.0,0.0,0.021,70.0,1.0,False,0.03,0.0,0.0,239.99576012409867,,182.0,182.0,,,,310.0,,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,A,0.0,341794355526.7282,94.94287653520227,63.35236106522311,310.0,239.99576012409867,244.0968656896349,240.03390650510445,239.97961329331005,0.0,0.0,0.0,0.0,0.0,0.0,-0.017130003625414756,-102.78002175248852,3413715.261430466,3413910.6095334897,2387685.014818611,1851308.765893756,1851399.2329662745,3413910.6095334897,0.0,-1665291.3983197038,-1562511.3765672152,0.0,242.5004282276332,241.3408363196813,240.7145252314404,240.37624615120845,240.19353661966244,240.0948531308603,240.0415527045827,240.01276456739345,239.99721569807622,239.9888174487769,239.98428155459482,239.98183170398318,239.98050907585755,239.9797948055828,241.28810849170364,240.6861485050575,240.36102187482945,240.18541661265,240.09056958142608,240.03934164422668,240.01167265826828,239.9967283448706,239.98865672632573,239.98429706702655,239.98194243232604,239.98067065933515,239.97998404681593,239.97961329331005,277.8002013664853,260.4086597451623,251.01525310560683,245.94173539982415,243.20147094223023,241.72141320465752,240.92201798583318,240.49025357861785,240.25704922839606,240.13109548204142,240.06306748372535,240.02634050232817,240.00650656245804,239.99576012409867
2026-07-11 10:10:00+00:00,1138.588,3413923.609685509,3532970.2487199996,3413923.609685509,119046.63903449057,119046.63903449057,0.0,3532.9702487199997,3413.923609685509,3532970.2487199996,239.99576012409867,0,,,False,legacy,0,,0.0,,0,none,0.021,0.021,0.0,0.0,0.021,65.90313431036509,1.0,False,0.03,0.0,0.0,239.98133590887235,,182.0,182.0,,,,310.0,,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,A,0.0,343119703818.37036,95.31102883843621,63.59801738502949,310.0,239.98133590887235,248.00743934825223,240.0796749475472,239.95982234410548,0.0,0.0,0.0,0.0,0.0,0.0,-0.03429802746831579,-103.00814305740622,3413923.609685509,3414588.1832281025,2388186.0860775346,2311807.901808532,2311921.962460991,3414588.1832281025,0.0,-1205674.363824518,-1102666.2207671118,0.0,245.51326800687465,243.00895665386358,241.63311911723574,240.87746629927682,240.46255225631506,240.23479257106845,240.1097997779414,240.04122201265005,240.00360562684648,239.98297709102036,239.97166779019182,239.96546862582318,239.96207175468606,239.9602110451268,243.53422302503972,241.915976115077,241.0298826160115,240.54477955628133,240.27925133288068,240.13393661581662,240.0544240023315,240.01092406383023,239.98712983083678,239.97411652744145,239.96700088960895,239.96311050512085,239.96098419931374,239.95982234410548,279.19291802457354,261.9086717625205,252.22488263792093,246.80640152830077,243.77818959504611,242.08772645844127,241.14503806110804,240.61986824653002,240.32757251203307,240.16504352693875,240.07473490786884,240.0245887586327,239.99677833342568,239.98133590887235
2026-07-11 10:20:00+00:00,1140.008,3414632.4188430654,3537376.42352,3414632.4188430654,122744.0046769348,122744.0046769348,0.0,3537.37642352,3414.6324188430654,3537376.42352,239.98133590887235,0,,,False,legacy,0,,0.0,,0,none,0.021,0.021,0.0,0.0,0.021,61.992560651747766,1.0,False,0.03,0.0,0.0,239.96819489070018,,182.0,182.0,,,,310.0,,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,A,0.0,344445458764.9942,95.67929410138728,63.84374907926149,310.0,239.9681948907002,251.68435977358493,240.13701551632474,239.94040323517532,0.0,0.0,0.0,0.0,0.0,0.0,-0.05150407912382805,-103.23630993307358,3414632.4188430654,3415237.8647866445,2388665.24244812,2312713.8042016407,2312827.887639474,3415237.8647866445,0.0,-1205646.2870802437,-1102409.97714717,0.0,248.3946870142462,244.66475920290625,242.57775781651247,241.4109609831364,240.75912967888493,240.39524960986967,240.19225671497188,240.07909085034126,240.01604221509095,239.98093692003783,239.96140258366805,239.95053834246343,239.94449941868757,239.94114403143342,245.72636175369146,243.16095827785261,241.73138265261701,240.935260738453,240.49217734014695,240.2457233524825,240.1087161618421,240.03259302520377,239.99031971991073,239.9668558276841,239.95383895966563,239.94662067597937,239.94262000971474,239.94040323517532,280.5276965759154,263.3742015004065,253.42934023042707,247.68372454767012,244.37452216084932,242.4739222851077,241.38511117497822,240.76280207300144,240.4078772790403,240.2058501495449,240.09106308680708,240.02594495886444,239.9890429440946,239.9681948907002
2026-07-11 10:30:00+00:00,1141.168,3415278.1722966987,3540975.8339199997,3415278.1722966987,125697.66162330098,125697.66162330098,0.0,3540.97583392,3415.278172296699,3540975.8339199997,239.96819489070018,0,,,False,legacy,0,,0.0,,0,none,0.021,0.021,0.0,0.0,0.021,58.31564022641507,1.0,False,0.03,0.0,0.0,239.95652488887345,,182.0,182.0,,,,310.0,,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,A,0.0,345771573899.71,96.04765941658611,64.08954753517546,310.0,239.95652488887345,255.14158740475392,240.20624096527206,239.92141641274966,0.0,0.0,0.0,0.0,0.0,0.0,-0.06874816522792458,-103.46451662457912,3415278.1722966987,3415815.839191365,2389091.482610919,2313542.30447186,2313656.407817613,3415815.839191365,0.0,-1205623.9479983314,-1102159.4313737522,0.0,251.15016659780977,246.30611796763648,243.54567878769234,241.9749986244518,241.08255656748165,240.5761562549723,240.28916703825573,240.12671471007488,240.03485934528632,239.98297609273018,239.95370054806907,239.93719691951344,239.92790175921817,239.9226685533327,247.8643482436904,244.41806854837938,242.46317028063206,241.35568106451578,240.72902389588597,240.37484201084044,240.1748754090959,240.0620912858325,239.99854037783604,239.9627637280503,239.94264099108807,239.9313319618076,239.92498145777387,239.92141641274966,281.8065818948437,264.805113854717,254.62718963388943,248.5721301681269,244.98930637399226,242.87936429177034,241.64201491034052,240.91909712988846,240.498151022177,240.25378334932478,240.11231780214385,240.03063265844463,239.98351919784562,239.95652488887345
2026-07-11 10:40:00+00:00,1142.074,3415851.6402870803,3543787.0975599997,3415851.6402870803,127935.45727291936,127935.45727291936,0.0,3543.78709756,3415.8516402870805,3543787.0975599997,239.95652488887345,0,,,False,legacy,0,,0.0,,0,none,0.021,0.021,0.0,0.0,0.021,54.85841259524608,1.0,False,0.03,0.0,0.0,239.9463437326476,,182.0,182.0,,,,310.0,,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,A,0.0,347097999795.5435,96.41611105431764,64.33540359136926,310.0,239.9463437326476,258.3922485560309,240.28763259149503,239.9029277344501,0.0,0.0,0.0,0.0,0.0,0.0,-0.08603029134282288,-103.6927566893898,3415851.6402870803,3416320.708498644,2389463.792215077,2314288.4630461447,2314402.5830785497,3416320.708498644,0.0,-1205610.8821094842,-1101918.1254200945,0.0,253.78497350747588,247.93110463091676,244.53424618925544,242.56786803898137,241.43208619895734,240.7773975967396,240.4007354315059,240.1844119812773,240.06037779379858,239.9893691847597,239.9487768571791,239.92560368947997,239.9123919901477,239.90486513517595,249.94814924042038,245.68446839691327,243.222959931095,241.8048437349759,240.98941976549622,240.52138667171823,240.2531950739565,240.0997558278882,240.0120973659078,239.96208751309027,239.93359398872977,239.9173793034431,239.90816299588053,239.9029277344501,283.0317583817524,266.20156916606487,255.8172711064124,249.47022028735483,245.62147306005207,243.30344847191463,241.91553533577482,241.08879412474747,240.59856532101784,240.30905652351754,240.1387157853277,240.038825857172,239.9804038928599,239.9463437326476
2026-07-11 10:50:00+00:00,1142.733,3416351.9464248843,3545831.9350199993,3416351.9464248843,129479.98859511502,129479.98859511502,0.0,3545.8319350199995,3416.3519464248843,3545831.9350199993,239.9463437326476,0,,,False,legacy,0,,0.0,,0,none,0.021,0.021,0.0,0.0,0.021,51.60775144396911,1.0,False,0.03,0.0,0.0,239.93782512727432,,182.0,182.0,,,,310.0,,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,A,0.0,348424684928.60925,96.78463470239146,64.58130769777358,310.0,239.93782512727432,261.44868527652335,240.38144068309376,239.88500394050044,0.0,0.0,0.0,0.0,0.0,0.0,-0.10335046186898186,-103.92102315695399,3416351.9464248843,3416744.414652876,2389776.205044271,2314948.7783660637,2315062.9115998456,3416744.414652876,0.0,-1205602.5262099844,-1101681.5030530305,0.0,256.3041686843072,249.53797904189207,245.54095048621653,243.18788338319612,241.80694270424317,240.99881531551344,240.5271293068776,240.2524761321779,240.09290492408192,240.00038563138807,239.9468464740049,239.91592019070308,239.8980860725625,239.88781361784095,251.9778644398718,246.9575037835287,244.0085376460167,242.2815416638142,241.2729517972131,240.68540851400314,240.34393676688086,240.1459047485902,240.03128753109942,239.96507232751915,239.92688635407782,239.90490072886936,239.89226206112073,239.88500394050044,284.205339246091,267.56378275349755,256.9985080119034,250.37665111453262,246.2699671894892,243.74555765535717,242.20543405097763,241.2719095393259,240.7092746607128,240.37187641362365,240.17046054948256,240.0506991662002,239.97972908458144,239.93782512727432
2026-07-11 11:00:00+00:00,1143.148,3416770.554529762,3547119.65512,3416770.554529762,130349.10059023788,130349.10059023788,0.0,3547.1196551199996,3416.7705545297617,3547119.65512,239.93782512727432,0,,,False,legacy,0,,0.0,,0,none,0.021,0.021,0.0,0.0,0.021,48.55131472347665,1.0,False,0.03,0.0,0.0,239.93104334154827,,182.0,182.0,,,,310.0,,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,A,0.0,349751576322.4058,97.15321564511272,64.82725003507342,310.0,239.9310433415483,264.3225021991419,240.48788496553044,239.86771439833345,0.0,0.0,0.0,0.0,0.0,0.0,-0.12070867997789297,-104.14930865346658,3416770.554529762,3417083.0025464613,2390025.812244373,2315520.8222328266,2315634.964981083,3417083.0025464613,0.0,-1205597.3462188449,-1101448.0375653782,0.0,258.7126143256525,251.12517724082414,246.5634050661334,243.83338688430436,242.20632486377087,241.24021029251202,240.66847990195618,240.33117573138233,240.1327341774487,240.0162891109043,239.94812360347552,239.90830951892931,239.88510269570497,239.87159712390996,253.95371372678912,248.23469682639842,244.8177616575188,242.7845613771953,241.57916835150408,240.86691766163466,240.44733085601146,240.20083693636937,240.05639837819552,239.971960604442,239.92270749784186,239.89403680836648,239.87737898557054,239.86771439833345,285.329361057502,268.8920135848877,258.16990598962025,251.2901328222181,246.9337487250591,244.20506271756486,242.5114490998824,241.46843567302406,240.83041461585896,240.44243606045498,240.20774374627476,240.06642662471674,239.98167463626856,239.9310433415483
2026-07-11 11:10:00+00:00,1143.322,3417103.8147881124,3547659.5666799997,3417103.8147881124,130555.75189188728,130555.75189188728,0.0,3547.65956668,3417.1038147881122,3547659.5666799997,239.93104334154827,0,,,False,legacy,0,,0.0,,0,none,0.021,0.021,0.0,0.0,0.021,45.67749780085808,1.0,False,0.03,0.0,0.0,239.9261525247142,,182.0,182.0,,,,310.0,,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,A,0.0,351078619990.37134,97.52183888621425,65.07322059673677,310.0,239.9261525247142,267.0246106052894,240.60715511606767,239.85113220402445,0.0,0.0,0.0,0.0,0.0,0.0,-0.13810494755935526,-104.37760548877382,3417103.8147881124,3417329.1419078168,2390207.193987216,2316002.9036803124,2316117.052097966,3417329.1419078168,0.0,-1205589.6952986247,-1101212.0898098508,0.0,261.0149808838194,252.69130026442838,247.59934316937222,244.50275144238634,242.6294098234284,241.5013452514017,240.82488347291442,240.42075453984873,240.18014462461667,240.03733689341476,239.95282092010024,239.90293600019385,239.87356350542538,239.8563035487493,255.8760254514686,249.51373776423765,245.64856290470647,243.31268677144044,241.9075826854584,241.06588508104753,240.56357704050106,240.26483181441634,240.0877074906461,239.98299143561667,239.9212472124755,239.88493011470382,239.8636170789611,239.85113220402445,286.4057901379592,270.1865707245781,259.330552380609,252.20943161276446,247.61179610567967,244.68132601934744,242.83329655960839,241.67834158031215,240.96210065915864,240.52090980590873,240.2507533781811,240.08619373045397,239.98643190510018,239.9261525247142
2026-07-11 11:20:00+00:00,1143.257,3417344.152052068,3547457.8755799998,3417344.152052068,130113.72352793161,130113.72352793161,0.0,3547.45787558,3417.3441520520682,3547457.8755799998,239.9261525247142,0,,,False,legacy,0,,0.0,,0,none,0.021,0.021,0.0,0.0,0.021,42.97538939471059,1.0,False,0.03,0.0,0.0,239.92335086975555,,182.0,182.0,,,,310.0,,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,A,0.0,352405760674.8464,97.89048907634621,65.31920914063078,310.0,239.92335086975555,269.5652698470644,240.7394113744037,239.8353334903166,0.0,0.0,0.0,0.0,0.0,0.0,-0.15553926516308708,-104.60590562239082,3417344.152052068,3417473.2281410163,2390313.257041652,2316392.89634731,2316507.0464141187,3417473.2281410163,0.0,-1205572.0873492886,-1100966.1817268978,0.0,263.21575380121806,254.23510342308893,248.64661401576993,245.1943824838462,243.07535634318714,241.78194718637323,240.99640234828834,240.5214316885671,240.23540057443228,240.0637793189597,239.96114969075364,239.89996598832843,239.86359351040613,239.84202327969913,257.7452254541897,250.79247718433163,246.49894499067162,243.86470237557958,242.25767608896402,241.28224441870776,240.6928448778257,240.33814915983632,240.12548197891383,239.99839999699867,239.92269539656968,239.8777257385436,239.85108303556999,239.8353334903166,287.4365215877555,271.44778706950405,260.4795996085683,253.13336121519785,248.30310286735943,245.17369833822764,243.17067268297603,241.90157399491792,241.1044309846684,240.60747828041949,240.29970169688735,240.11019782195314,239.994130157384,239.92335086975555
2026-07-11 11:30:00+00:00,1142.951,3417481.826875564,3546508.3759399997,3417481.826875564,129026.54906443553,129026.54906443553,0.0,3546.5083759399995,3417.4818268755644,3546508.3759399997,239.92335086975555,0,,,False,legacy,0,,0.0,,0,none,0.021,0.021,0.0,0.0,0.021,40.43473015293557,1.0,False,0.03,0.0,0.0,239.92264949737623,,182.0,182.0,,,,310.0,,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,A,0.0,353732941547.68585,98.25915042991274,65.56520513352953,310.0,239.92264949737623,271.9541262971276,240.88478522809348,239.8203973405817,0.0,0.0,0.0,0.0,0.0,0.0,-0.17301163193347954,-104.83420062235471,3417481.826875564,3417514.1400492312,2390343.1951895272,2316688.174521502,2316802.322021484,3417514.1400492312,0.0,-1205546.018650102,-1100711.8180277473,0.0,265.3192400707397,255.75548613075387,249.70317947415455,245.90671985872103,243.54330801157784,242.08170980445658,241.18306633233937,240.63340193481935,240.29875129976895,240.095859367481,239.97331899596887,239.8995666929449,239.85531999470282,239.82884949208582,259.5618268768438,252.06891834207735,247.36698399767602,244.43939638515047,242.62890089852746,241.51589378642151,240.83527452895552,240.42102899454613,240.16997807406258,240.01841707307972,239.92724176771935,239.87257084138926,239.83988644331907,239.8203973405817,288.4233819714221,272.6760365390536,261.6162730053209,254.06078808346626,249.00668195901832,245.68153039805222,243.5232557595106,242.13805951098408,241.25748812328465,240.70229754293624,240.35476531136518,240.13860703042891,240.00492650195926,239.92264949737623
