total_factory_consumed_MWh;total_solar_produced_MWh;total_solar_curtailed_MWh;total_solar_supplied_to_factory_MWh;total_ctes_supplied_to_factory_MWh;total_backup_heater_MWh;total_tolerated_deficit_MWh;total_ctes_loss_MWh;total_ctes_charge_input_MWh;total_ctes_discharge_output_MWh;ctes_discharge_solve_events;ctes_discharge_iterations_total;ctes_discharge_iterations_avg;ctes_discharge_iterations_max;ctes_energy_start_MWh;ctes_energy_end_MWh;ctes_storage_delta_MWh;ctes_discharge_to_charge_ratio_window;ctes_round_trip_efficiency;ctes_inventory_draw_MWh;ctes_energy_balance_residual_state_MWh;ctes_energy_balance_residual_with_loss_MWh;total_ctes_loss_abs_MWh;solar_fraction
44,18107690724732;45,87423369459833;80,74767626061369;24,015755167758257;10,984173070695268;9,180544522289827;0,0006041465039964144;-4,37458882494516;21,907840950001383;10,984173070695268;39;282;7,230769230769231;28;15,766577739676396;22,57452055853444;6,807942818858042;0,5013809026532382;0,5013809026532382;0,0;-4,11572506044807;0,2588637644970904;4,37458882494516;0,792203569843933
