total_factory_consumed_MWh;total_solar_produced_MWh;total_solar_curtailed_MWh;total_solar_supplied_to_factory_MWh;total_ctes_supplied_to_factory_MWh;total_backup_heater_MWh;total_tolerated_deficit_MWh;total_ctes_loss_MWh;total_ctes_charge_input_MWh;total_ctes_discharge_output_MWh;ctes_energy_start_MWh;ctes_energy_end_MWh;ctes_storage_delta_MWh;ctes_discharge_to_charge_ratio_window;ctes_round_trip_efficiency;ctes_inventory_draw_MWh;ctes_energy_balance_residual_state_MWh;ctes_energy_balance_residual_with_loss_MWh;total_ctes_loss_abs_MWh;solar_fraction
220,90538453623682;212,25365077848753;82,4426771230693;122,52784457385184;67,11121963931535;31,266316609212353;3,713858397405905e-06;-11,657027336190867;90,0880001106882;67,11121963931535;-0,007875615920805065;14,605296469107818;14,613172085028623;0,7449518199633466;0,7449518199633466;0,0;-8,363608386344236;3,29341894984663;11,657027336190867;0,858462856392112
