total_factory_consumed_MWh;total_solar_produced_MWh;total_solar_curtailed_MWh;total_solar_supplied_to_factory_MWh;total_ctes_supplied_to_factory_MWh;total_backup_heater_MWh;total_tolerated_deficit_MWh;total_ctes_loss_MWh;total_ctes_charge_input_MWh;total_ctes_discharge_output_MWh;ctes_discharge_solve_events;ctes_discharge_iterations_total;ctes_discharge_iterations_avg;ctes_discharge_iterations_max;ctes_energy_start_MWh;ctes_energy_end_MWh;ctes_storage_delta_MWh;ctes_discharge_to_charge_ratio_window;ctes_round_trip_efficiency;ctes_inventory_draw_MWh;ctes_energy_balance_residual_state_MWh;ctes_energy_balance_residual_with_loss_MWh;total_ctes_loss_abs_MWh;solar_fraction
44,18107690724732;36,855449894783746;5,401253163857853;24,86039077958795;19,273982740402808;0,04640655157244884;0,0002968356841542603;-2,38507034509771;12,147552794856086;19,273982740402808;70;855;12,214285714285714;27;94,34664267812575;82,38313745102651;-11,963505227099237;1,5866556059393646;0,7993835327695734;11,963505227099237;-4,837075281552516;-2,4520049364548058;2,38507034509771;0,9989496212720264
