total_factory_consumed_MWh;total_solar_produced_MWh;total_solar_curtailed_MWh;total_solar_supplied_to_factory_MWh;total_ctes_supplied_to_factory_MWh;total_backup_heater_MWh;total_tolerated_deficit_MWh;total_ctes_loss_MWh;total_ctes_charge_input_MWh;total_ctes_discharge_output_MWh;ctes_energy_start_MWh;ctes_energy_end_MWh;ctes_storage_delta_MWh;ctes_discharge_to_charge_ratio_window;ctes_round_trip_efficiency;ctes_inventory_draw_MWh;ctes_energy_balance_residual_state_MWh;ctes_energy_balance_residual_with_loss_MWh;total_ctes_loss_abs_MWh;solar_fraction
177,0311206630688;123,2672104329296;44,80720751371705;97,2204846935118;15,244086453404257;64,56654951615192;0,0;-5,047934602592217;26,48937834591299;15,244086453404257;-0,007875615920805065;8,254018420611063;8,261894036531867;0,5754792073388255;0,5754792073388255;0,0;-2,9833978559768632;2,0645367466153535;5,047934602592217;0,63528136028107
