total_factory_consumed_MWh;total_solar_produced_MWh;total_solar_curtailed_MWh;total_solar_supplied_to_factory_MWh;total_ctes_supplied_to_factory_MWh;total_backup_heater_MWh;total_tolerated_deficit_MWh;total_ctes_loss_MWh;total_ctes_charge_input_MWh;total_ctes_discharge_output_MWh;ctes_energy_start_MWh;ctes_energy_end_MWh;ctes_storage_delta_MWh;ctes_discharge_to_charge_ratio_window;ctes_round_trip_efficiency;ctes_inventory_draw_MWh;ctes_energy_balance_residual_state_MWh;ctes_energy_balance_residual_with_loss_MWh;total_ctes_loss_abs_MWh;solar_fraction
220,90538453623682;212,25365077848775;82,4426771230693;122,52784457385184;67,11121963931532;31,266316609212417;3,713858380448073e-06;-11,64737252481535;90,08800011068837;67,11121963931532;-0,007875615920805065;14,61462962677623;14,622505242697033;0,744951819963345;0,744951819963345;0,0;-8,354275228676013;3,293097296139338;11,64737252481535;0,8584628563921116
