timestamp,dni_W_m2,solar_power_W,solar_power_raw_W,solar_power_effective_W,solar_power_curtailed_W,solar_power_kW,solar_power_absorbed_kW,solar_power_available_W,m_col_vol_flow_m3s,m_col_use_m3s,m_ctes_use_m3s,m_ctes_charge_use_m3s,m_ctes_discharge_avail_m3s,m_recirc_m3s,m_oil_hex_m3s,htf_in_temp_C,hex_inlet_temp_C,mix_target_C,collector_t_out_C,oil_out_C,water_out_C,provided_W,provided_kW,solar_contribution_W,solar_to_factory_kW,ctes_contribution_W,ctes_to_factory_kW,remaining_solar_W,required_oil_in_C,hex_temp_sufficient,factory_load_W,factory_load_kW,operation_mode,net_power_W,ctes_energy_J,ctes_energy_MWh,ctes_soc_pct,ctes_inlet_temp_C,ctes_temp_C,concrete_T_z0_C,concrete_T_z_mid_C,concrete_T_z_max_C,provided_from_ctes_W,provided_from_ctes_kW,backup_heater_W,backup_heater_kW,tolerated_deficit_W,tolerated_deficit_cumulative_MWh,ctes_loss_cumulative_MWh,ctes_current_loss_kW,ctes_charge_htf_W,ctes_charge_inferred_W,ctes_charge_input_W,ctes_discharge_output_W,ctes_balance_residual_state_W,ctes_balance_residual_with_loss_W,hex_flow_balance_m3s
2026-07-14 06:00:00+00:00,915.841,2841799.67254,2841799.67254,1914907.6470488869,926892.0254911133,2841.7996725400003,2841.7996725400003,2841799.67254,0.00678580849943809,0.006107227649494281,0.0,0.0006785808499438087,0.0,0.01489277235050572,0.021,172.77715350143302,215.01592137448358,182.0,310.0,174.15957793247347,140.0,1840878.2044686412,1840.8782044686411,1840878.2044686412,1840.8782044686411,0.0,0.0,0.0,196.85812243672274,True,1840878.2044686412,1840.8782044686411,B,0.0,15084719.42306471,0.004190199839740197,0.0029513196627825177,310.0,129.99534930779365,135.1467488451835,129.99011889740888,129.99021587511996,0.0,0.0,0.0,0.0,0.0,0.0,-0.00814848600446306,-48.890916026778356,74029.44258024555,74032.11506521955,74029.44258024555,0.0,-48888.24354180437,2.6724849739912315,0.0
2026-07-14 06:10:00+00:00,941.423,2921179.0836199997,2921179.0836199997,2018399.4286733707,902779.654946629,2921.17908362,2921.17908362,2921179.0836199997,0.009134536584365244,0.00822108292592872,0.0,0.0009134536584365239,0.021,0.012778917074071281,0.021,206.72767580506755,249.7416139756238,182.0,310.0,210.06573212974703,140.0,1840878.2044686412,1840.8782044686411,1840878.2044686412,1840.8782044686411,0.0,0.0,0.0,195.67760944012718,True,1840878.2044686412,1840.8782044686411,B,0.0,92257858.30895838,0.02562718286359955,0.018050215163903503,310.0,129.98685576363073,142.27573254874224,129.98032681476732,129.9805985234663,0.0,0.0,0.0,0.0,0.0,0.0,-0.016299775353857814,-48.90773609636852,177521.22420472954,177529.63423952463,177521.22420472954,0.0,-48899.32606157342,8.410034795095271,0.0
2026-07-14 06:20:00+00:00,963.796,2990601.1602399996,2990601.16024,2102502.403205889,888098.7570341113,2990.60116024,2990.6011602399994,2990601.16024,0.012436352530264054,0.011192717277237649,0.0,0.0012436352530264053,0.021,0.009807282722762352,0.021,231.2461113025939,276.18626133513976,182.0,310.0,237.2433107569396,140.0,1840878.2044686412,1840.8782044686411,1840878.2044686412,1840.8782044686411,0.0,0.0,0.0,194.9446462586585,True,1840878.2044686412,1840.8782044686411,B,0.0,219880113.30235365,0.06107780925065379,0.04301946119407782,310.0,129.97752130823721,149.75241031544522,129.9705464787466,129.97101841155254,0.0,0.0,0.0,0.0,0.0,0.0,-0.024455299476103753,-48.933144733475636,261624.19873724753,261636.90305580109,261624.19873724753,0.0,-48920.44041492208,12.70431855355855,0.0
2026-07-14 06:30:00+00:00,983.48,3051679.4312000005,3051679.4312,2200568.8392899456,851110.5919100544,3051.6794312,3051.6794312000006,3051679.4312,0.0166713197997061,0.01500418781973549,0.0,0.0016671319799706104,0.021,0.005995812180264511,0.021,246.857099664645,294.6470593103476,182.0,310.0,256.1366020727715,140.0,1840878.2044686412,1840.8782044686411,1840878.2044686412,1840.8782044686411,0.0,0.0,0.0,194.512134086115,True,1840878.2044686412,1840.8782044686411,B,0.0,406324021.4044874,0.11286778372346871,0.07949714145815331,310.0,129.96800335321078,157.40099012421535,129.96076759216803,129.9614471714484,0.0,0.0,0.0,0.0,0.0,0.0,-0.03261670468199619,-48.96843123535462,359690.63482130464,359708.27807224414,359690.63482130464,0.0,-48950.78798441513,17.64325093948719,0.0
2026-07-14 06:40:00+00:00,1000.891,3076884.5729776705,3105704.7195399995,2310887.4358049864,794817.2837350131,3105.7047195399996,3076.8845729776704,3105704.7195399995,0.021,0.0189,0.0,0.002100000000000001,0.021,0.002100000000000001,0.021,254.96639240284497,305.74755653834904,182.0,310.0,267.4671871289466,140.0,1840878.2044686412,1840.8782044686411,1840878.2044686412,1840.8782044686411,0.0,0.0,0.0,194.2820362393006,True,1840878.2044686412,1840.8782044686411,B,0.0,658934619.973495,0.18303739443708195,0.12892030974354035,310.0,129.9584451418289,165.0238329976454,129.95099268942457,129.95187857414982,0.0,0.0,0.0,0.0,0.0,0.0,-0.040785821827658976,-49.01470287397671,470009.231336345,470032.3671556561,470009.231336345,0.0,-48991.56705466565,23.13581931106455,0.0
2026-07-14 06:50:00+00:00,1016.362,2678950.2182591255,3153710.30428,2368775.2679974358,784935.036282564,3153.71030428,2678.9502182591254,3153710.30428,0.021,0.0189,0.0,0.002100000000000001,0.021,0.002100000000000001,0.021,254.96552237465173,305.74755653834904,182.0,310.0,267.4671871289466,140.0,1840878.2044686412,1840.8782044686411,1840878.2044686412,1840.8782044686411,0.0,0.0,0.0,194.2820362393006,True,1840878.2044686412,1840.8782044686411,B,0.0,946248483.4002116,0.2628468009445032,0.18513315870278227,310.0,129.94887483170314,172.2927067228367,129.94123048244887,129.94231111323597,0.0,0.0,0.0,0.0,0.0,0.0,-0.04896357951008522,-49.06654609455743,527897.0635287947,527922.985139085,527897.0635287947,0.0,-49040.624484267086,25.921610290344688,0.0
2026-07-14 07:00:00+00:00,1030.167,2678992.883830688,3196546.3909799997,2381889.279211368,814657.1117686317,3196.5463909799996,2678.992883830688,3196546.3909799997,0.021,0.0189,0.0,0.002100000000000001,0.021,0.002100000000000001,0.021,254.96465192794204,305.74755653834904,182.0,310.0,267.4671871289466,140.0,1840878.2044686412,1840.8782044686411,1840878.2044686412,1840.8782044686411,0.0,0.0,0.0,194.2820362393006,True,1840878.2044686412,1840.8782044686411,B,0.0,1241399315.503367,0.3448331431953797,0.24287930762622634,310.0,129.93929991789676,179.19467496059198,129.93147861798644,129.93274422518644,0.0,0.0,0.0,0.0,0.0,0.0,-0.05715016224014822,-49.119496380378024,541011.0747427267,541037.549885637,541011.0747427267,0.0,-49093.021237467765,26.47514291026164,0.0
2026-07-14 07:10:00+00:00,1042.529,2679035.5699325064,3234904.9352599997,2386177.430589829,848727.5046701706,3234.9049352599995,2679.0355699325064,3234904.9352599997,0.021,0.0189,0.0,0.002100000000000001,0.021,0.002100000000000001,0.021,254.9637816360896,305.74755653834904,182.0,310.0,267.4671871289466,140.0,1840878.2044686412,1840.8782044686411,1840878.2044686412,1840.8782044686411,0.0,0.0,0.0,194.2820362393006,True,1840878.2044686412,1840.8782044686411,B,0.0,1539091196.8297837,0.4275253324527177,0.30112261187131617,310.0,129.92972670752005,185.7493503312487,129.92173666201725,129.92317780328383,0.0,0.0,0.0,0.0,0.0,0.0,-0.06534560970247183,-49.17268477394167,545299.2261211878,545325.8203179695,545299.2261211878,0.0,-49146.09057715989,26.59419678177801,0.0
2026-07-14 07:20:00+00:00,1053.633,2679078.248446736,3269359.9810200003,2388471.166761773,880888.8142582271,3269.3599810200003,2679.078248446736,3269359.9810200003,0.021,0.0189,0.0,0.002100000000000001,0.021,0.002100000000000001,0.021,254.96291155442083,305.74755653834904,182.0,310.0,267.4671871289466,140.0,1840878.2044686412,1840.8782044686411,1840878.2044686412,1840.8782044686411,0.0,0.0,0.0,194.2820362393006,True,1840878.2044686412,1840.8782044686411,B,0.0,1838127393.32506,0.5105909425902944,0.3596289308719052,310.0,129.92015580916316,191.9742081832597,129.91200422840785,129.91361197563035,0.0,0.0,0.0,0.0,0.0,0.0,-0.07354992939603877,-49.22591816140164,547592.962293132,547619.578986862,547592.962293132,0.0,-49199.30146767164,26.61669372999313,0.0
2026-07-14 07:30:00+00:00,1063.634,2679120.9166602027,3300392.48396,2390316.8971196488,910075.5868403511,3300.39248396,2679.1209166602025,3300392.48396,0.021,0.0189,0.0,0.002100000000000001,0.021,0.002100000000000001,0.021,254.9620415284412,305.74755653834904,182.0,310.0,267.4671871289466,140.0,1840878.2044686412,1840.8782044686411,1840878.2044686412,1840.8782044686411,0.0,0.0,0.0,194.2820362393006,True,1840878.2044686412,1840.8782044686411,B,0.0,2138239085.4579787,0.5939553015161052,0.4183456701881521,310.0,129.91058552338768,197.88584419540874,129.90228087903319,129.90404678622951,0.0,0.0,0.0,0.0,0.0,0.0,-0.08176312273451948,-49.279160030884235,549438.6926510077,549465.313585749,549438.6926510077,0.0,-49252.53909614292,26.62093474130961,0.0
