total_factory_consumed_MWh;total_solar_produced_MWh;total_solar_curtailed_MWh;total_solar_supplied_to_factory_MWh;total_ctes_supplied_to_factory_MWh;total_backup_heater_MWh;total_tolerated_deficit_MWh;total_ctes_loss_MWh;total_ctes_charge_input_MWh;total_ctes_discharge_output_MWh;ctes_energy_start_MWh;ctes_energy_end_MWh;ctes_storage_delta_MWh;ctes_discharge_to_charge_ratio_window;ctes_round_trip_efficiency;ctes_inventory_draw_MWh;ctes_energy_balance_residual_state_MWh;ctes_energy_balance_residual_with_loss_MWh;total_ctes_loss_abs_MWh;solar_fraction
220,90538453623682;211,18128864292365;83,51503925863292;122,52262359192189;70,54762844384356;27,834872261216553;0,00026023925585808076;-12,319760994787057;89,01162252336258;70,54762844384356;15,766577739676396;25,29887373034341;9,532295990667011;0,7925664811393273;0,7925664811393273;0,0;-8,931698088851999;3,3880629059350587;12,319760994787057;0,8739962581230315
