total_factory_consumed_MWh;total_solar_produced_MWh;total_solar_curtailed_MWh;total_solar_supplied_to_factory_MWh;total_ctes_supplied_to_factory_MWh;total_backup_heater_MWh;total_tolerated_deficit_MWh;total_ctes_loss_MWh;total_ctes_charge_input_MWh;total_ctes_discharge_output_MWh;ctes_discharge_solve_events;ctes_discharge_iterations_total;ctes_discharge_iterations_avg;ctes_discharge_iterations_max;ctes_energy_start_MWh;ctes_energy_end_MWh;ctes_storage_delta_MWh;ctes_discharge_to_charge_ratio_window;ctes_round_trip_efficiency;ctes_inventory_draw_MWh;ctes_energy_balance_residual_state_MWh;ctes_energy_balance_residual_with_loss_MWh;total_ctes_loss_abs_MWh;solar_fraction
220,90538453623682;283,6382852296493;11,0580491736044;122,27205654233792;98,38522725974491;0,23926448547502385;0,008836248680092511;-13,018948799041862;163,00421857357725;98,38522725974491;354;4223;11,929378531073446;26;15,766577739676396;33,83913316794125;18,072555428264852;0,6035747302781341;0,6035747302781341;0,0;-46,546435885567476;-33,52748708652561;13,018948799041862;0,9989168482381012
