total_factory_consumed_MWh;total_solar_produced_MWh;total_solar_curtailed_MWh;total_solar_supplied_to_factory_MWh;total_ctes_supplied_to_factory_MWh;total_backup_heater_MWh;total_tolerated_deficit_MWh;total_ctes_loss_MWh;total_ctes_charge_input_MWh;total_ctes_discharge_output_MWh;ctes_discharge_solve_events;ctes_discharge_iterations_total;ctes_discharge_iterations_avg;ctes_discharge_iterations_max;ctes_energy_start_MWh;ctes_energy_end_MWh;ctes_storage_delta_MWh;ctes_discharge_to_charge_ratio_window;ctes_round_trip_efficiency;ctes_inventory_draw_MWh;ctes_energy_balance_residual_state_MWh;ctes_energy_balance_residual_with_loss_MWh;total_ctes_loss_abs_MWh;solar_fraction
44,18107690724732;88,33613048558797;38,28577949467404;24,120800571309346;0,09122152394690987;19,969054811991082;0,0;-5,594566748270069;64,27471706764453;0,09122152394690987;3;22;7,333333333333333;13;15,766577739676396;71,13420655960417;55,36762881992777;0,0014192442706656456;0,0014192442706656456;0,0;-8,815866723769846;-3,221299975499776;5,594566748270069;0,5480179250969002
