timestamp,dni_W_m2,solar_power_W,solar_power_raw_W,solar_power_effective_W,solar_power_curtailed_W,collector_curtailment_W,downstream_curtailment_W,solar_power_kW,solar_power_absorbed_kW,solar_power_available_W,collector_t_in_C,collector_solver_iters,collector_solver_dTin_C,collector_solver_dMcol_m3s,collector_solver_converged,flow_optimizer_mode,flow_optimizer_evals,flow_optimizer_best_objective_W,flow_optimizer_best_charge_flow_m3s,flow_optimizer_factory_shortfall_W,ctes_discharge_iterations,ctes_discharge_solver_mode,m_col_avail_eff_m3s,m_col_vol_flow_m3s,m_col_use_m3s,m_ctes_use_m3s,m_ctes_charge_use_m3s,charge_quality_dT_C,charge_quality_factor,charge_flow_slew_limited,m_ctes_discharge_avail_m3s,m_recirc_m3s,m_oil_hex_m3s,htf_in_temp_C,hex_inlet_temp_C,mix_target_C,mix_target_used_C,collector_t_out_C,oil_out_C,water_out_C,provided_W,provided_kW,solar_contribution_W,solar_to_factory_kW,ctes_contribution_W,ctes_to_factory_kW,remaining_solar_W,required_oil_in_C,hex_temp_sufficient,factory_load_W,factory_load_kW,operation_mode,net_power_W,ctes_energy_J,ctes_energy_MWh,ctes_soc_pct,ctes_inlet_temp_C,ctes_temp_C,concrete_T_z0_C,concrete_T_z_mid_C,concrete_T_z_max_C,provided_from_ctes_W,provided_from_ctes_kW,backup_heater_W,backup_heater_kW,tolerated_deficit_W,tolerated_deficit_cumulative_MWh,ctes_loss_cumulative_MWh,ctes_current_loss_kW,solar_to_ctes_W,ctes_charge_htf_W,ctes_charge_raw_W,ctes_charge_net_W,ctes_charge_inferred_W,ctes_charge_input_W,ctes_discharge_output_W,ctes_balance_residual_state_W,ctes_balance_residual_with_loss_W,hex_flow_balance_m3s,module_00_Ts_avg_C,module_01_Ts_avg_C,module_02_Ts_avg_C,module_03_Ts_avg_C,module_04_Ts_avg_C,module_05_Ts_avg_C,module_06_Ts_avg_C,module_07_Ts_avg_C,module_08_Ts_avg_C,module_09_Ts_avg_C,module_10_Ts_avg_C,module_11_Ts_avg_C,module_12_Ts_avg_C,module_13_Ts_avg_C,module_00_Ts_outlet_C,module_01_Ts_outlet_C,module_02_Ts_outlet_C,module_03_Ts_outlet_C,module_04_Ts_outlet_C,module_05_Ts_outlet_C,module_06_Ts_outlet_C,module_07_Ts_outlet_C,module_08_Ts_outlet_C,module_09_Ts_outlet_C,module_10_Ts_outlet_C,module_11_Ts_outlet_C,module_12_Ts_outlet_C,module_13_Ts_outlet_C,module_00_Tf_zL_C,module_01_Tf_zL_C,module_02_Tf_zL_C,module_03_Tf_zL_C,module_04_Tf_zL_C,module_05_Tf_zL_C,module_06_Tf_zL_C,module_07_Tf_zL_C,module_08_Tf_zL_C,module_09_Tf_zL_C,module_10_Tf_zL_C,module_11_Tf_zL_C,module_12_Tf_zL_C,module_13_Tf_zL_C
2026-07-11 14:30:00+00:00,1085.002,3366693.98970076,3366696.1058799997,3365396.259539627,1299.8463403726928,2.1161792394705117,1297.7301611332223,3366.69610588,3366.69398970076,3366696.1058799997,142.43110993191843,0,,,False,legacy,0,,0.0,,0,none,0.020769367218017573,0.020769367218017573,0.0,0.0,0.020769367218017573,0.15732755765967,1.0,False,0.021,0.0,0.0,142.49467802230006,,182.0,182.0,218.23528462882342,,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,A,0.0,149287130454.67862,41.46864734852184,27.670709120930105,218.23528462882342,142.49467802230006,218.07540901346184,165.8378978898639,141.10037143766868,0.0,0.0,0.0,0.0,0.0,0.0,-0.8648213540940046,-69.67436825102709,3365396.259539627,3365396.259539627,2779324.629017654,2698748.481574518,2698884.1120060114,3365396.259539627,0.0,-736186.5157846427,-666512.1475336156,0.0,216.9631681419767,212.83178941260186,206.07972171476547,197.4381313900715,187.9087895513473,178.44039010553473,169.74388020758917,162.2383173599672,156.08236443187297,151.24464334424198,147.57937721152658,144.88922284690136,142.96914721938347,141.63230729059734,215.40143015493206,209.8658397931136,201.98581020601586,192.70088162795318,183.03693045056698,173.84624293831163,165.69442219304767,158.85872493964087,153.38719228202,149.17680425534053,146.04505791527825,143.7837384365527,142.19320430794858,141.10037143766868,217.28364459310473,214.15573779638535,208.59218895095918,200.99021368210452,192.13756737182828,182.9158849850619,174.0830592240002,166.16574374677194,159.44375382615166,153.99034576429835,149.73475695676711,146.5240343167674,144.17237743506,142.49467802230006
2026-07-11 14:40:00+00:00,1077.307,3342821.6323137195,3342818.9825799996,3341344.3926085155,1474.5899714841507,0.0,1477.2397052040324,3342.8189825799996,3342.8216323137194,3342818.9825799996,142.6786557184472,0,,,False,legacy,0,,0.0,,0,none,0.020685733795166014,0.020685733795166014,0.0,0.0,0.020685733795166014,0.17066255130444574,1.0,False,0.021,0.0,0.0,142.74752325399822,,182.0,182.0,218.24607156476628,,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,A,0.0,150851617531.47025,41.90322709207507,27.960690358385115,218.24607156476628,142.74752325399822,218.0738255535555,166.7119721940665,141.2415611337657,0.0,0.0,0.0,0.0,0.0,0.0,-0.8764785854635562,-69.94338821730899,3341344.3926085155,3341344.3926085155,2758754.8914405284,2677287.3395535448,2677421.8495366857,3341344.3926085155,0.0,-733865.9312891387,-663922.5430718297,0.0,217.03930968043977,213.12551095867028,206.62349619824624,198.19658463463074,188.8042611194019,179.38294854006278,170.65422316466518,163.05977724108652,156.78341778534238,151.81538661840352,148.025389273867,145.22524628757347,143.2139006986684,141.8048661610495,215.57336040909317,210.28594002571052,202.64910840344513,193.54487393860126,183.97239556103793,174.78516579743092,166.56757499157058,159.62234598088892,154.02173362639212,149.68149099625032,146.43128371894164,144.06914741196348,142.39726721349678,141.2415611337657,217.35738382847356,214.4195062117762,209.11184781143257,201.7596730068792,193.0948185708913,183.9711244196205,175.14542993882296,167.16138067386808,160.3237160022662,154.73061308840968,150.33154892170194,146.9874138749896,144.5201410636441,142.74752325399822
2026-07-11 14:50:00+00:00,1068.806,3316442.4214281524,3316440.88964,3314763.4111484913,1677.4784915088676,0.0,1679.0102796610445,3316.44088964,3316.4424214281526,3316440.88964,142.9478633326429,0,,,False,legacy,0,,0.0,,0,none,0.020591045379638673,0.020591045379638673,0.0,0.0,0.020591045379638673,0.18589857883890204,1.0,False,0.021,0.0,0.0,143.02274518521884,,182.0,182.0,218.2597241323944,,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,A,0.0,152401600975.78687,42.333778048829686,28.247983314578434,218.2597241323944,143.02274518521884,218.073239512951,167.583712046248,141.39098739968665,0.0,0.0,0.0,0.0,0.0,0.0,-0.8881802380287303,-70.20991539104436,3314763.4111484913,3314763.4111484913,2736041.0458035734,2653382.3923318763,2653515.655918744,3314763.4111484913,0.0,-731457.6706207916,-661247.7552297473,0.0,217.1088320988014,213.39843510191866,207.13783271289893,198.92441977928164,189.67428457823706,180.30888582240812,171.55760447671025,163.8826884941539,157.49201511555637,152.39723237814812,148.48386697292656,145.57349074556222,143.46963644477884,141.98669075137275,215.73099730216694,210.67959997024073,203.28100690163393,194.359864633064,184.8863992029504,175.71232227130145,167.4382619977,160.3908350144098,154.66592160746603,150.19817542123263,146.82994515483952,144.36614848567706,142.61137448523095,141.39098739968665,217.42781943612368,214.67079447298173,209.61456311405345,202.5151080908215,194.04719775811574,185.03376773469788,176.22728913533876,168.1859751835251,161.2383383473709,155.507422946468,150.9636264665749,147.48266851347464,144.89520816213644,143.02274518521884
2026-07-11 15:00:00+00:00,1059.399,3287250.4147978765,3287251.53306,3285335.0872793905,1916.4457806092687,1.1182621233165264,1915.3275184859522,3287.25153306,3287.2504147978766,3287251.53306,143.2425340049166,0,,,False,legacy,0,,0.0,,0,none,0.020484020233154297,0.020484020233154297,0.0,0.0,0.020484020233154297,0.2037665710592762,1.0,False,0.021,0.0,0.0,143.3245339625701,,182.0,182.0,218.27700608401028,,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,A,0.0,153935464078.90314,42.75985113302865,28.532288328871296,218.27700608401028,143.3245339625701,218.07374497594122,168.4512676748244,141.54895591124097,0.0,0.0,0.0,0.0,0.0,0.0,-0.8999258499757722,-70.47367168225125,3285335.0872793905,3285335.0872793905,2710910.9486278966,2626780.2987304344,2626912.176876038,3285335.0872793905,0.0,-728896.5820856038,-658422.9104033526,0.0,217.17235457894608,213.6514624562014,207.62304998339968,199.6210266559888,190.51741601928728,181.216275783885,172.45202399515048,164.70530299003525,158.2068455554784,152.9893564364722,148.9544247439877,145.93390964208876,143.73653413526392,142.17808556990204,215.8752899466796,211.04753399959066,203.88136672026042,195.1447575697954,185.77714901939825,176.62563723592606,168.30451260768328,161.16258834045846,155.31863474287766,150.726213266974,147.240795558073,144.6747821900848,142.8357445155001,141.54895591124097,217.49605822385777,214.9113455391205,210.10266580378763,203.25947189414427,194.9984100099708,186.1083802935969,177.334045950379,169.24561246253236,162.1940867912034,156.32728444387956,151.63721412371595,148.01548283578316,145.30255384343712,143.3245339625701
2026-07-11 15:10:00+00:00,1048.969,3254890.994025975,3254887.86886,3254103.4066131394,784.4622468603775,0.0,787.5874128355645,3254.88786886,3254.890994025975,3254887.86886,143.60094833542945,0,,,False,legacy,0,,0.0,,0,none,0.020363136291503908,0.020363136291503908,0.0,0.0,0.020363136291503908,0.25634992447197646,1.0,False,0.021,0.0,0.0,143.6588739341153,,182.0,182.0,218.3300949004132,,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,A,0.0,155451855337.4993,43.18107092708314,28.813354897049948,218.3300949004132,143.6588739341153,218.07815128086705,169.31262386329075,141.71581089290225,0.0,0.0,0.0,0.0,0.0,0.0,-0.9117149208109943,-70.7344250113331,3254103.4066131394,3254103.4066131394,2684130.8537884704,2597922.812673727,2598053.189338268,3254103.4066131394,0.0,-726784.6422862047,-656050.2172748717,0.0,217.2319779451013,213.8860538960575,208.07964322666425,200.2857889368141,191.33210238595063,182.103023905514,173.33529019720467,165.5256902405629,158.92644901672256,153.59083203480412,149.43662411889076,146.3064474387267,144.01479842276433,142.37940188665547,216.00781192669737,211.3906620288521,204.45006479310294,195.89836348068772,186.6426878257408,177.52283042309756,169.16414307637996,161.93580996228943,155.9786000896986,151.2648586868908,147.66353590727314,144.9950781138672,143.07061533258306,141.71581089290225,217.57660899778324,215.14883974275136,210.5815444226695,203.99790201901035,195.9543166343031,187.201958232029,178.47385259283766,170.3493348251566,163.20045991517864,157.19966507144005,152.36129395731183,148.59401340343695,145.7492881315693,143.6588739341153
2026-07-11 15:20:00+00:00,1037.379,3218927.0355364564,3218924.7942599994,3217951.946053514,972.8482064856216,0.0,975.0894829425961,3218.9247942599995,3218.9270355364565,3218924.7942599994,143.97003314288474,0,,,False,legacy,0,,0.0,,0,none,0.02022639083862305,0.02022639083862305,0.0,0.0,0.02022639083862305,0.28835770803479477,1.0,False,0.021,0.0,0.0,144.0348015190286,,182.0,182.0,218.36650898890184,,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,A,0.0,156948211788.8847,43.59672549691242,29.090707968151296,218.36650898890184,144.0348015190286,218.08431817667625,170.1655109773204,141.89195710732938,0.0,0.0,0.0,0.0,0.0,0.0,-0.9235468765050259,-70.99173416418961,3217951.946053514,3217951.946053514,2653250.293332064,2564790.4985634387,2564919.153139867,3217951.946053514,0.0,-724024.5270778365,-653032.7929136469,0.0,217.28730825938143,214.10258452954758,208.5075631472602,200.9177237121889,192.11646253295493,182.9667107854267,174.20490111954638,166.34164969323416,159.64915836962473,154.20059969244318,149.92996675236557,146.69105121301033,144.3046824508374,142.59106870893675,216.12927720291282,211.70946848139315,204.98667193127858,196.61919426117456,187.4807328620842,178.4012809888069,170.01464467387257,162.7084256097699,156.64433420522766,151.81323065696077,148.09780257293508,145.32705934870367,143.31625998488389,141.89195710732938,217.64973750665243,215.37752253703428,211.0520839247983,204.73524748707945,196.92279876955394,188.32495652147978,179.65924632026702,171.5111032354382,164.27206545486573,158.13903320852765,153.14952975381811,149.23060876983598,146.24615780507673,144.0348015190286
2026-07-11 15:30:00+00:00,1024.464,3178847.254150478,3178850.32416,3177638.0124677783,1212.3116922215559,3.070009521674365,1209.2416826998815,3178.8503241599997,3178.847254150478,3178850.32416,144.3912064786294,0,,,False,legacy,0,,0.0,,0,none,0.02007306289672852,0.02007306289672852,0.0,0.0,0.02007306289672852,0.33028059089323847,1.0,False,0.021,0.0,0.0,144.4647110964188,,182.0,182.0,218.4145987675695,,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,A,0.0,158421964198.55582,44.0061011662655,29.36387132871746,218.4145987675695,144.4647110964188,218.09260188326607,171.00740801783968,142.0779159753085,0.0,0.0,0.0,0.0,0.0,0.0,-0.9354210694173268,-71.24515747380599,3177638.0124677783,3177638.0124677783,2618797.164500866,2527372.461937518,2527499.1735923258,3177638.0124677783,0.0,-721383.9963492583,-650138.8388754524,0.0,217.3387353821032,214.30167076212794,208.90678321982355,201.51574839343922,192.86842691341286,183.80467136602854,175.05809229281323,167.15074351092213,160.37312798799707,154.81749843582836,150.43393208042374,147.08771484593626,144.60653746195962,142.8136450120476,216.2401255017988,212.00426617281582,205.49060514253065,197.30557298140138,188.28876369689453,179.25809991160813,170.8532450752763,163.47813786070574,157.31419648825016,152.37036740307678,148.54322402164752,145.6708006751,143.57304465824748,142.0779159753085,217.727737068916,215.60420289929357,211.52005004513154,205.4784183268666,197.9131049132442,189.48946821518544,180.9050676742421,172.74792177832262,165.4271705403642,159.16391264758946,154.01976777983734,149.9416998222337,146.80769974634296,144.4647110964188
2026-07-11 15:40:00+00:00,1010.025,3134046.628773169,3134046.9734999994,3133922.535403096,124.43809690326452,0.3447268302552402,124.09337007300928,3134.0469734999992,3134.0466287731692,3134046.9734999994,144.91595628523837,0,,,False,legacy,0,,0.0,,0,none,0.0199021110534668,0.0199021110534668,0.0,0.0,0.0199021110534668,0.4180164944736475,1.0,False,0.021,0.0,0.0,144.9681687636457,,182.0,182.0,218.51061837773972,,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,A,0.0,159870651180.26886,44.40851421674135,29.63238875521076,218.51061837773972,144.9681687636457,218.10583140509436,171.83541070926924,142.27435305172617,0.0,0.0,0.0,0.0,0.0,0.0,-0.9473367814256194,-71.49427204975494,3133922.535403096,3133922.535403096,2581270.2482028482,2485848.0176168527,2485972.574904827,3133922.535403096,0.0,-719444.232548024,-647949.9604982691,0.0,217.38832680796637,214.4846139000651,209.27745174944414,202.07864981443475,193.585599054184,184.61380383129114,175.89163535528203,167.9501157398757,161.0961926906574,155.44017328362935,150.9479333923745,147.49647723178305,144.92084422450708,143.04787211939913,216.3418206177163,212.27570480745928,205.9612440215267,197.95554419924835,189.06382552854595,180.08988823094725,171.6766646902464,164.242210006005,157.98621777836493,152.9351064178232,148.9993506849998,146.02640096999224,143.84143432052005,142.27435305172617,217.82956645057644,215.84059005924155,211.99536456571516,206.23883610516035,198.94009277395932,190.71463208493498,182.23461368445393,174.08635738505896,166.6942508242915,160.3031698441928,154.99985317475756,150.753005077264,147.45673436224098,144.9681687636457
2026-07-11 15:50:00+00:00,993.821,3083766.804783721,3083766.93374,3083531.209028622,235.72471137763932,0.1289562787860632,235.59575509885326,3083.76693374,3083.766804783721,3083766.93374,145.51661226479237,0,,,False,legacy,0,,0.0,,0,none,0.019712333679199223,0.019712333679199223,0.0,0.0,0.019712333679199223,0.5083467021714796,1.0,False,0.021,0.0,0.0,145.5775908254836,,182.0,182.0,218.61417810726584,,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,A,0.0,161290347097.37546,44.802874193715404,29.895532621951205,218.61417810726584,145.5775908254836,218.1230444746205,172.64598247797645,142.4821628811724,0.0,0.0,0.0,0.0,0.0,0.0,-0.9592931818569705,-71.73840258810684,3083531.209028622,3083531.209028622,2538012.7465568325,2437776.1991632604,2437898.2644324363,3083531.209028622,0.0,-717371.3471842925,-645632.9445961857,0.0,217.4362474513535,214.6517881792646,209.619099408467,202.6046079066663,194.26488900456033,185.39024524907228,176.70154825274534,168.7362511239353,161.81569092418303,156.0669716805952,151.47128613463101,147.91745306972345,145.24829104576796,143.29478483209135,216.43520175061005,212.52401036592624,206.397496414457,198.56653701656717,189.80221165435196,180.892429123598,172.48083462272086,164.99723115673206,158.6579281312918,153.50598110400563,149.46561696879667,146.39400037744326,144.1220505656003,142.4821628811724,217.94107688406748,216.0851148044628,212.48441907325235,207.03011238373972,200.0250369808345,192.02956429042382,183.68416956120677,175.56828867047048,168.11858588556484,161.60305819957392,156.13474635922546,151.70635754549676,148.23073324806694,145.5775908254836
2026-07-11 16:00:00+00:00,975.557,3027095.6829181253,3027094.8375799996,3027095.6829181253,0.0,0.0,0.0,3027.0948375799994,3027.0956829181255,3027094.8375799996,146.3042176365368,0,,,False,legacy,0,,0.0,,0,none,0.019506053924560552,0.019506053924560552,0.0,0.0,0.019506053924560552,0.6734334265524069,1.0,False,0.021,0.0,0.0,146.34203944044313,,182.0,182.0,218.79647790117292,,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,A,0.0,162677413748.8621,45.18817048579503,30.15262858010736,218.79647790117292,146.34203944044313,218.14751639076135,173.434892776589,142.7026416725719,0.0,0.0,0.0,0.0,0.0,0.0,-0.9712893358364669,-71.97692387697839,3027095.6829181253,3028187.8339926377,2490178.954446875,2383635.415710265,2383754.6763547007,3028187.8339926377,0.0,-716410.0815149155,-644433.1576379371,0.0,217.48473078547406,214.8046124845828,209.93170669629365,203.0918235701907,194.90289073291035,186.1295804812173,177.48318690648063,169.50499382682918,162.52845366599695,156.69593754786982,152.00323268684983,148.35090150298714,145.5898869567919,143.55585982584458,216.52167090676193,212.74969700708797,206.79829479560914,199.13573673505698,190.4997369664678,181.66087617377602,173.26101884731378,165.73919793020735,159.32642583255753,154.08129919635877,149.94144323724512,146.77391081014494,144.4158275732952,142.7026416725719,218.10167516066355,216.36203943950258,213.00600102848566,207.87214263175622,201.19360035546035,193.46853677701253,185.2975082054574,177.24612760021543,169.75897890924185,163.1257941178182,157.48694911257064,152.86172261422732,149.18491806864887,146.34203944044313
2026-07-11 16:10:00+00:00,954.872,2962908.5525546647,2962910.5236799996,2962005.7166117067,904.8070682929829,1.9711253349669278,902.835942958016,2962.9105236799996,2962.9085525546648,2962910.5236799996,146.93154547245834,0,,,False,legacy,0,,0.0,,0,none,0.019286636352539067,0.019286636352539067,0.0,0.0,0.019286636352539067,0.5470224755750621,1.0,False,0.021,0.0,0.0,147.01124559316779,,182.0,182.0,218.69453886633642,,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,A,0.0,164039741470.787,45.56659485299639,30.4051391214109,218.69453886633642,147.01124559316779,218.1620196887268,174.20290119615873,142.9375737460711,0.0,0.0,0.0,0.0,0.0,0.0,-0.9833245334996087,-72.21118597885064,2962005.7166117067,2962005.7166117067,2434420.178209223,2342640.258136075,2342757.3891870114,2962005.7166117067,0.0,-691459.5134035461,-619248.3274246955,0.0,217.52540817991238,214.94298288047145,210.22101180435942,203.5493125653149,195.5095218942576,186.84083233974107,178.24364149156747,170.26117062647157,163.23722231152107,157.3281815239772,152.54378661896675,148.79622145148514,145.94478542823552,143.83024791303993,216.6001166209393,212.95769740101812,207.17294181336425,199.67484809872707,191.16868741571955,182.40674658264646,174.02719031439722,166.47626707990645,159.9981260768461,154.66599262325957,150.43059320545638,147.16902095379263,144.72501530696613,142.9375737460711,218.09822343044985,216.5010777276531,213.35693271056059,208.4839730750227,202.07212604345563,194.5750403837795,186.56147893385338,178.58325636277524,171.0877395434318,164.37898280705653,158.61730149725832,153.84257939040356,150.00753501544418,147.01124559316779
2026-07-11 16:20:00+00:00,931.313,2889809.5435590525,2889808.36022,2888173.924765543,1634.435454457067,0.0,1635.618793509435,2889.80836022,2889.8095435590526,2889808.36022,147.20381206736602,0,,,False,legacy,0,,0.0,,0,none,0.018981742858886725,0.018981742858886725,0.0,0.0,0.018981742858886725,0.17981871599147325,1.0,False,0.021,0.0,0.0,147.27727413710087,,182.0,182.0,218.34183840471826,,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,A,0.0,165384043376.2821,45.940012048967255,30.654308536647,218.34183840471826,147.27727413710087,218.15483095652849,174.95380124728172,143.18286921122942,0.0,0.0,0.0,0.0,0.0,0.0,-0.9953982567955697,-72.44233977576548,2888173.924765543,2888173.924765543,2373937.9290679675,2312829.938702503,2312945.5156009607,2888173.924765543,0.0,-647670.7489403477,-575228.4091645823,0.0,217.5505536610167,215.06828800742466,210.49598567550206,203.99081635999514,196.09994440206032,187.5375938296059,178.99290571501328,171.01028135333237,163.9430899063424,157.96113676777486,153.08778125255463,149.24674014322244,146.30575320509934,144.11086779049236,216.66711139539,213.15362558461814,207.5338284303351,200.19991147094538,191.8255637907513,183.14446908206722,174.79018838618055,167.215184941512,160.67595963064736,155.25992072810223,150.93077519883934,147.57577470984666,145.04552499513133,143.18286921122942,217.92235450139341,216.4538684043967,213.43033127530776,208.67908413941174,202.3827293660488,194.98251943497246,187.03703872042811,179.09340623166165,171.60003286043178,164.86628129804166,159.06003224497218,154.22912493575905,150.3333485828394,147.27727413710087
2026-07-11 16:30:00+00:00,904.314,2806033.122874783,2806032.0831599995,2803762.795225992,2269.287934007589,0.0,2270.327648791019,2806.0320831599993,2806.0331228747827,2806032.0831599995,147.39569549573235,0,,,False,legacy,0,,0.0,,0,none,0.018501972198486327,0.018501972198486327,0.0,0.0,0.018501972198486327,0.11100775851201661,1.0,False,0.021,0.0,0.0,147.48256533670775,,182.0,182.0,218.2658387150405,,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,A,0.0,166688047723.73627,46.30223547881563,30.89600870786026,218.2658387150405,147.48256533670775,218.14330170879208,175.68137284526455,143.42694993801925,0.0,0.0,0.0,0.0,0.0,0.0,-1.0075093509241937,-72.66656477174402,2803762.795225992,2803762.795225992,2304268.2306705574,2245895.031364026,2246007.143862015,2803762.795225992,0.0,-630422.2161357207,-557755.6513639768,0.0,217.56836205652,215.18401879322045,210.7565733273223,204.4128784809323,196.66730278105297,188.2098814708189,179.71849530935089,171.73822244198112,164.6312983222228,158.58027939016947,153.62163345197175,149.69029258576907,146.66229566302184,144.38895800043286,216.72407917914796,213.33664628002717,207.8770939118189,200.703165104817,192.45833169028126,183.85806756689658,175.53102589263827,167.93522591379954,161.3387963509794,155.84272277321776,151.42328296643507,147.9776752264924,145.36331761412816,143.42694993801925,217.88568348363196,216.4662927776594,213.5098945333925,208.83935559268036,202.62561805710243,195.29723179110914,187.40323372571123,179.4861724550655,171.99472060315298,165.24204196220546,159.40168451812167,154.52756101434372,150.5849107576026,147.48256533670775
2026-07-11 16:40:00+00:00,873.153,2709339.7650105553,2709341.36982,2707737.4009945784,1603.9688254217617,1.6048094448633492,1602.3640159768984,2709.34136982,2709.3397650105553,2709341.36982,147.57586791038793,0,,,False,legacy,0,,0.0,,0,none,0.01791894149780274,0.01791894149780274,0.0,0.0,0.01791894149780274,0.0876137105283874,1.0,False,0.021,0.0,0.0,147.6443038924561,,182.0,182.0,218.23091541932047,,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,A,0.0,167946298060.4732,46.65174946124256,31.12922826913872,218.23091541932047,147.6443038924561,218.1303404459319,176.38231890750205,143.6669097857574,0.0,0.0,0.0,0.0,0.0,0.0,-1.0196565046156232,-72.88292214857813,2707737.4009945784,2707737.4009945784,2225077.2878372134,2169858.638021725,2169966.8167101424,2707737.4009945784,0.0,-610653.5064330143,-537770.5842844362,0.0,217.58309167096527,215.29239260395065,211.0036871623747,204.81530525652954,197.21031651321184,188.85536669214352,180.41717136679796,172.44107749253726,165.29753990259738,159.1811994578169,154.14108092576282,150.12295166067673,147.01093896868707,144.66155215991103,216.7759630837995,213.50923355288108,208.2035594705688,201.18404722627272,193.06515766702964,184.54457890684236,176.2458417197584,168.63193359160405,161.98191015247684,156.40970306586752,151.9036914769256,148.37073350927366,145.67493150051516,143.6669097857574,217.86778238006514,216.4802159243375,213.57364761352068,208.9656488016209,202.81695734332405,195.54555105387897,187.69258319122352,179.79681212653108,172.30704614383686,165.53942174372196,159.67198863790478,154.76349358135835,150.7835199530887,147.6443038924561
2026-07-11 16:50:00+00:00,836.909,2596878.445038398,2596878.41246,2595100.8866511155,1777.5258088842966,0.0,1777.5583872823045,2596.8784124599997,2596.878445038398,2596878.41246,147.68296162696168,0,,,False,legacy,0,,0.0,,0,none,0.017217510223388674,0.017217510223388674,0.0,0.0,0.017217510223388674,0.037054975664375434,1.0,False,0.021,0.0,0.0,147.7547566473703,,182.0,182.0,218.16739542159627,,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,A,0.0,169151437095.76965,46.98651030438046,31.352603529915733,218.16739542159627,147.7547566473703,218.11439506287783,177.05283533809532,143.90010942233727,0.0,0.0,0.0,0.0,0.0,0.0,-1.0318381956384648,-73.09014613704814,2595100.8866511155,2595100.8866511155,2132421.8002067404,2081551.5929702262,2081655.2049644613,2595100.8866511155,0.0,-586535.8278237025,-513445.68168665434,0.0,217.59428185160357,215.39320559390328,211.23699780608558,205.19727537805787,197.72739808737938,189.4715883763453,181.0856546927358,173.11493719051523,165.93753388058684,159.75951769322853,154.6418873850615,150.54080766529893,147.3482172931059,144.92568365913857,216.82305062772232,213.67147878174987,208.51287515538579,201.64150905942287,193.64413155033807,185.20122424119452,176.93112222282545,169.30129143355293,162.60105179823768,156.95663788972158,152.3680137194475,148.75134705814128,145.97723194296736,143.90010942233727,217.83310802466045,216.47662797779932,213.60978886365297,209.04828564519508,202.9468638134767,195.7164076842035,187.8928084437571,180.01224498411017,172.5237337686343,165.74557216834728,159.85902021636568,154.9262602002845,150.91995617317326,147.7547566473703
2026-07-11 17:00:00+00:00,794.384,2464926.469009312,2464925.88896,2464504.4529049085,421.43605509167537,0.0,422.01610440341756,2464.92588896,2464.926469009312,2464925.88896,147.77172663417304,0,,,False,legacy,0,,0.0,,0,none,0.016372043609619143,0.016372043609619143,0.0,0.0,0.016372043609619143,0.016816737404695914,1.0,False,0.021,0.0,0.0,147.80324286614183,,182.0,182.0,218.13121180028253,,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,A,0.0,170295111338.5567,47.30419759404353,31.564586151625168,218.13121180028253,147.80324286614183,218.09722129547578,177.6882239865694,144.12353079942042,0.0,0.0,0.0,0.0,0.0,0.0,-1.04405266235122,-73.28680027653213,2464504.4529049085,2464504.4529049085,2025085.2659054138,1979312.211185204,1979410.538254946,2464504.4529049085,0.0,-558380.7149264945,-485093.9146499624,0.0,217.6027444250878,215.48682470952403,211.45630888858702,205.557785328492,198.21653734425263,190.0554705177579,181.71991943524446,173.75507032044214,166.54616068476665,160.31004556778583,155.11907125189342,150.9392916351177,147.6701018792887,145.1779194844875,216.8654818986739,213.8232962194048,208.80441599057227,202.07409273926996,194.19279926499001,185.82456575243464,177.58262001502996,169.93851830943242,163.19122019485312,157.47859861205487,152.81162830228322,149.11536260136577,146.2666210846598,144.12353079942042,217.80926500323417,216.46729903203226,213.61999710415895,209.08177223296073,203.00403038982978,195.79417530436297,187.9853170321116,180.1124420009981,172.6246299370303,165.84128180910454,159.945289064417,155.00055622523115,150.9812661528876,147.80324286614183
