total_factory_consumed_MWh;total_solar_produced_MWh;total_solar_curtailed_MWh;total_solar_supplied_to_factory_MWh;total_ctes_supplied_to_factory_MWh;total_backup_heater_MWh;total_tolerated_deficit_MWh;total_ctes_loss_MWh;total_ctes_charge_input_MWh;total_ctes_discharge_output_MWh;ctes_discharge_solve_events;ctes_discharge_iterations_total;ctes_discharge_iterations_avg;ctes_discharge_iterations_max;ctes_energy_start_MWh;ctes_energy_end_MWh;ctes_storage_delta_MWh;ctes_discharge_to_charge_ratio_window;ctes_round_trip_efficiency;ctes_inventory_draw_MWh;ctes_energy_balance_residual_state_MWh;ctes_energy_balance_residual_with_loss_MWh;total_ctes_loss_abs_MWh;solar_fraction
44,18107690724732;95,11074868305528;31,51116127185522;23,552260490430456;0,07224813510413619;20,556473283233135;9,499847961213285e-05;-5,594152732191384;84,46274903099064;0,07224813510413619;5;27;5,4;14;15,766577739676396;71,0880141894148;55,32143644973841;0,0008553846036627019;0,0008553846036627019;0,0;-29,069064446148097;-23,474911713956715;5,594152732191384;0,5347212217763386
