timestamp,dni_W_m2,solar_power_W,solar_power_raw_W,solar_power_effective_W,solar_power_curtailed_W,collector_curtailment_W,downstream_curtailment_W,solar_power_kW,solar_power_absorbed_kW,solar_power_available_W,collector_t_in_C,collector_solver_iters,collector_solver_dTin_C,collector_solver_dMcol_m3s,collector_solver_converged,flow_optimizer_mode,flow_optimizer_evals,flow_optimizer_best_objective_W,flow_optimizer_best_charge_flow_m3s,flow_optimizer_factory_shortfall_W,ctes_discharge_iterations,ctes_discharge_solver_mode,m_col_avail_eff_m3s,m_col_vol_flow_m3s,m_col_use_m3s,m_ctes_use_m3s,m_ctes_charge_use_m3s,m_ctes_discharge_avail_m3s,m_recirc_m3s,m_oil_hex_m3s,htf_in_temp_C,hex_inlet_temp_C,mix_target_C,mix_target_used_C,collector_t_out_C,oil_out_C,water_out_C,provided_W,provided_kW,solar_contribution_W,solar_to_factory_kW,ctes_contribution_W,ctes_to_factory_kW,remaining_solar_W,required_oil_in_C,hex_temp_sufficient,factory_load_W,factory_load_kW,operation_mode,net_power_W,ctes_energy_J,ctes_energy_MWh,ctes_soc_pct,ctes_inlet_temp_C,ctes_temp_C,concrete_T_z0_C,concrete_T_z_mid_C,concrete_T_z_max_C,provided_from_ctes_W,provided_from_ctes_kW,backup_heater_W,backup_heater_kW,tolerated_deficit_W,tolerated_deficit_cumulative_MWh,ctes_loss_cumulative_MWh,ctes_current_loss_kW,ctes_charge_htf_W,ctes_charge_inferred_W,ctes_charge_input_W,ctes_discharge_output_W,ctes_balance_residual_state_W,ctes_balance_residual_with_loss_W,hex_flow_balance_m3s,module_00_Ts_avg_C,module_01_Ts_avg_C,module_02_Ts_avg_C,module_03_Ts_avg_C,module_04_Ts_avg_C,module_05_Ts_avg_C,module_06_Ts_avg_C,module_07_Ts_avg_C,module_08_Ts_avg_C,module_09_Ts_avg_C,module_10_Ts_avg_C,module_11_Ts_avg_C,module_12_Ts_avg_C,module_13_Ts_avg_C,module_00_Ts_outlet_C,module_01_Ts_outlet_C,module_02_Ts_outlet_C,module_03_Ts_outlet_C,module_04_Ts_outlet_C,module_05_Ts_outlet_C,module_06_Ts_outlet_C,module_07_Ts_outlet_C,module_08_Ts_outlet_C,module_09_Ts_outlet_C,module_10_Ts_outlet_C,module_11_Ts_outlet_C,module_12_Ts_outlet_C,module_13_Ts_outlet_C
2026-07-11 04:00:00+00:00,13.938,43248.73889812573,43248.77772,33414.62103580354,9834.15668419646,0.03882187426643213,9834.117862322193,43.24877772,43.24873889812573,43248.77772,130.0,0,,,True,optimized,9,43199.52188096861,0.021,0.0,0,none,0.021,0.021,0.0,0.0,0.021,0.021,0.0,0.0,129.99160946749038,130.0,182.0,182.0,131.05541653360638,130.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,A,0.0,28386149904.09592,7.885041640026644,5.261437437152774,131.05541653360638,129.99160946749038,130.1023625515525,129.9897703366296,129.99011512326857,0.0,0.0,0.0,0.0,0.0,0.0,-0.00814733178250904,-48.88399069505424,33414.62103580354,33413.83085491548,33414.62103580354,0.0,-48884.78087594229,-0.7901808880560566,0.0,130.05067297429943,130.01211825411323,129.99803389381012,129.99288869503016,129.99100908819184,129.9903225846655,129.9900716568241,129.9899796531714,129.98994611888395,129.98993397808505,129.9899294628041,129.9899277998133,129.98992718913118,129.9899269651004,130.01616227390682,129.9996304560918,129.99359124989513,129.99138505562743,129.990579097139,129.99028474859583,129.99017715763878,129.99013773213892,129.99012335038003,129.99011813565716,129.99011619613196,129.99011548180877,129.99011521949785,129.99011512326857
2026-07-11 04:10:00+00:00,96.582,299688.42060940503,299688.15108,227882.8960432469,71805.25503675308,0.0,71805.52456615813,299.68815107999995,299.68842060940506,299688.15108,129.99160946749038,0,,,True,optimized,9,297355.9238559422,0.021,0.0,0,none,0.021,0.021,0.0,0.0,0.021,0.021,0.0,0.0,129.98161058383587,129.99160946749038,182.0,182.0,137.25645585444738,129.99160946749038,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,A,0.0,28493543676.263676,7.914873243406577,5.281343117046297,137.25645585444738,129.98161058383587,130.85202746306513,129.9802160790767,129.98025470755394,0.0,0.0,0.0,0.0,0.0,0.0,-0.016297758587885014,-48.902560832255844,227882.8960432469,227892.18111184772,227882.8960432469,0.0,-48893.27576365502,9.285068600824161,0.0,130.46402459654263,130.1591632821708,130.04625810077331,130.00445131965202,129.9889738459588,129.98324505878,129.98112490366486,129.9803404562842,129.98004971072626,129.97994216189346,129.97990233487948,129.97988768154957,129.97988228445212,129.97988029586256,130.2010264341398,130.06194262254726,130.01047519915411,129.99143290950903,129.98438864468997,129.98178331173992,129.98081973170315,129.98046345640086,129.98033155843078,129.98028276730747,129.98026470219588,129.98025805634546,129.98025560904966,129.98025470755394
2026-07-11 04:20:00+00:00,229.314,711547.4183655379,711547.5831599999,561862.7562779356,149684.82688206434,0.16479446203447878,149684.6620876023,711.5475831599999,711.5474183655379,711547.5831599999,129.98161058383587,0,,,True,optimized,9,698667.3497990839,0.021,0.0,0,none,0.021,0.021,0.0,0.0,0.021,0.021,0.0,0.0,129.97161352365748,129.98161058383587,182.0,182.0,147.05131944715788,129.98161058383587,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,A,0.0,28801303856.25913,8.000362182294202,5.338387166280297,147.05131944715788,129.97161352365748,132.56703297331697,129.97205391474608,129.97037985679012,0.0,0.0,0.0,0.0,0.0,0.0,-0.024457039433235964,-48.955685072105695,561862.7562779356,561889.3183978605,561862.7562779356,0.0,-48929.1229521808,26.56211992489989,0.0,131.47954201872398,130.54293754471013,130.18717812330365,130.05218308050138,130.00100735510992,129.98162466641938,129.97428970485325,129.97151630617876,129.9704680087068,129.97007183044298,129.96992239047597,129.9698660883655,129.96984497993418,129.96983706305494,130.7227128344336,130.25499706597753,130.07796752733572,130.01101721929717,129.9857172980281,129.97616391351167,129.97255900720344,129.9711996754544,129.970687148031,129.97049399093316,129.9704212330574,129.97039390655627,129.97038368329586,129.97037985679012
2026-07-11 04:30:00+00:00,362.796,1125733.1579895152,1125734.22024,913250.5837127573,212483.6365272426,1.062250484712422,212482.5742767579,1125.73422024,1125.7331579895151,1125734.22024,129.97161352365748,0,,,True,optimized,9,1094142.3351575888,0.021,0.0,0,none,0.021,0.021,0.0,0.0,0.021,0.021,0.0,0.0,129.96163051918668,129.97161352365748,182.0,182.0,156.70385109494066,129.97161352365748,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,A,0.0,29319853966.670696,8.14440387963075,5.434501608470481,156.70385109494066,129.96163051918668,135.13345750859938,129.96596292882575,129.96049332555393,0.0,0.0,0.0,0.0,0.0,0.0,-0.03263122515237763,-49.045114314850004,913250.5837127573,913295.2983341294,913250.5837127573,0.0,-49000.3996934779,44.714621372106194,0.0,133.09100781057995,131.18428626608713,130.43751602814615,130.1457654519713,130.03204266880272,129.98780729133404,129.97063421186851,129.96397958036957,129.96140488727963,129.96040983281122,129.960025725028,129.9598779515921,129.95982137095334,129.95979971901255,131.6326825311005,130.61061322427813,130.2127541096342,130.05819632278738,129.99826837476033,129.97507299124462,129.96610978474507,129.9626516420858,129.96131913205082,129.9608061356799,129.96060885301122,129.960533200043,129.9605043356685,129.96049332555393
2026-07-11 04:40:00+00:00,478.578,1484998.2165369398,1484998.8193199998,1220710.1676488451,264288.65167115466,0.6027830599341542,264288.0488880947,1484.9988193199997,1484.99821653694,1484998.8193199998,129.96163051918668,0,,,True,optimized,9,1430966.500666951,0.021,0.0,0,none,0.021,0.021,0.0,0.0,0.021,0.021,0.0,0.0,129.9516705365132,129.96163051918668,182.0,182.0,164.92367111378758,129.96163051918668,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,A,0.0,30022816649.960438,8.339671291655677,5.564797340412922,164.92367111378758,129.9516705365132,138.30798216375248,129.9626221867026,129.95059855803333,0.0,0.0,0.0,0.0,0.0,0.0,-0.04082560459966121,-49.16627668370148,1220710.1676488451,1220770.7488332707,1220710.1676488451,0.0,-49105.69549927581,60.58118442567502,0.0,135.17720763619496,132.0605428371251,130.7984360378601,130.28966955358064,130.08541972363165,130.00372441194838,129.97115765767202,129.95821526156695,129.9530866885016,129.95105804172024,129.95025787344855,129.94994326547365,129.94981999586244,129.9497718794897,132.89066274807962,131.12844720987783,130.42076634997824,130.13765893298265,130.02479427246854,129.97994128856809,129.96216788915123,129.95514378070018,129.95237474800456,129.95128483380427,129.95085688773943,129.95068931646955,129.95062396647515,129.95059855803333
2026-07-11 04:50:00+00:00,574.655,1783119.1982086708,1783119.9856999996,1474372.4583827471,308747.5273172525,0.7874913287814707,308746.7398259237,1783.1199856999997,1783.119198208671,1783119.9856999996,129.9516705365132,0,,,True,optimized,9,1706303.9123732066,0.021,0.0,0,none,0.021,0.021,0.0,0.0,0.021,0.021,0.0,0.0,129.94174447077074,129.9516705365132,182.0,182.0,171.64144016176857,129.9516705365132,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,A,0.0,30877896163.59415,8.577193378776153,5.723288272785742,171.64144016176857,129.94174447077074,141.86434367398326,129.96274904598846,129.94069973514425,0.0,0.0,0.0,0.0,0.0,0.0,-0.04904453703900854,-49.31359463608395,1474372.4583827471,1474446.1173589386,1474372.4583827471,0.0,-49239.935659892624,73.65897619132738,0.0,137.6059576020428,133.13900043127882,131.26600904559257,130.4863296211246,130.16381927631681,130.03116057099552,129.9768660274652,129.95474429665128,129.94576812757023,129.94213823241637,129.94067574177993,129.9400873379911,129.93985207131593,129.93975844732748,134.43266870936327,131.79709586206354,130.70354924181578,130.2525896145718,130.067628125949,129.99213285554714,129.96145208434262,129.9490328779499,129.9440239771887,129.94200964642312,129.94120232846197,129.94087924833062,129.94075067196437,129.94069973514425
2026-07-11 05:00:00+00:00,653.685,2028344.104717567,2028345.3339,1681075.9747726894,347269.35912731057,1.229182432871312,347268.1299448777,2028.3453339,2028.344104717567,2028345.3339,129.94174447077074,0,,,True,optimized,9,1930075.2283280366,0.021,0.0,0,none,0.021,0.021,0.0,0.0,0.021,0.021,0.0,0.0,129.93186583953008,129.94174447077074,182.0,182.0,177.099500228563,129.94174447077074,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,A,0.0,31856903008.36306,8.849139724545294,5.904749417805367,177.099500228563,129.93186583953008,145.62613245681015,129.9671079711388,129.93080195345556,0.0,0.0,0.0,0.0,0.0,0.0,-0.05729157131894129,-49.48220567959651,1681075.9747726894,1681160.2802944456,1681075.9747726894,0.0,-49397.900157840224,84.30552175628691,0.0,140.26620985774633,134.38850810365383,131.8351162318969,130.7373716505634,130.26962377562202,130.0718537177877,129.98880025351949,129.95413181646651,129.939738854093,129.9337914059159,129.93134505093235,129.93034118287454,129.92993193727403,129.9297658633554,136.19820178089043,132.60320226449002,131.06115952896727,130.4055450458187,130.12893566988055,130.0130152023235,129.96472466404347,129.9447148206238,129.93646352810504,129.93307508306114,129.93168942549977,129.93112393001795,129.93089455402836,129.93080195345556
2026-07-11 05:10:00+00:00,718.952,2230865.170523094,2230864.9188800002,1850196.9007290045,380668.0181509957,0.0,380668.2697940895,2230.8649188800005,2230.865170523094,2230864.9188800002,129.93186583953008,0,,,True,optimized,9,2113094.7873551734,0.021,0.0,0,none,0.021,0.021,0.0,0.0,0.021,0.021,0.0,0.0,129.9220512025207,129.93186583953008,182.0,182.0,181.56204434978156,129.93186583953008,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,A,0.0,32937276020.693398,9.1492433390815,6.104999012497465,181.56204434978156,129.9220512025207,149.46417156555972,129.97650902469024,129.9209114423699,0.0,0.0,0.0,0.0,0.0,0.0,-0.06556960820960027,-49.66822134395386,1850196.9007290045,1850289.9085611831,1850196.9007290045,0.0,-49575.21351177525,93.00783217861317,0.0,143.07152997539222,135.78190404067266,132.50048894139962,131.0439628695828,130.40501182559208,130.1275135967906,130.00803735975157,129.95698726190787,129.93532183831644,129.9261820532533,129.92234619094165,129.9207434334047,129.92007756782513,129.91980239897066,138.13622890426453,133.53394305845825,131.49303363453834,130.59871401067832,130.21078097068025,130.043972896265,129.97279398946586,129.94262614333795,129.92991752849335,129.92459246318325,129.92237180307427,129.921449249884,129.9210681066459,129.9209114423699
2026-07-11 05:20:00+00:00,773.311,2399535.9939822326,2399537.63434,1989890.6191481187,409647.0151918812,1.6403577672317624,409645.374834114,2399.53763434,2399.535993982233,2399537.63434,129.9220512025207,0,,,True,optimized,9,2264325.743921685,0.021,0.0,0,none,0.021,0.021,0.0,0.0,0.021,0.021,0.0,0.0,129.91232140174773,129.9220512025207,182.0,182.0,185.2480510231203,129.9220512025207,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,A,0.0,34101349346.024384,9.472597040562329,6.320762650545597,185.2480510231203,129.91232140174773,153.286689747317,129.9918038955503,129.91103585935878,0.0,0.0,0.0,0.0,0.0,0.0,-0.07388104140665522,-49.86859918232966,1989890.6191481187,1989990.8080673064,1989890.6191481187,0.0,-49768.41026314185,100.18891918780719,0.0,145.95629553978787,137.29587509942834,133.2568990595788,131.40689475748925,130.57197088185583,130.19981508506496,130.03568425700132,129.9639622577749,129.93287435641437,129.9194957513524,129.9137744922061,129.91134116908626,129.91031138978212,129.90987860426807,140.20489240406278,134.57745252201818,131.99820437401158,130.83397766162525,130.31513112705625,130.08640171846042,129.9865105593936,129.94324327518893,129.924638606313,129.9166903536799,129.91331411063462,129.91188700230106,129.9112867497759,129.91103585935878
2026-07-11 05:30:00+00:00,819.025,2541385.349889776,2541385.4335,2106542.9086249224,434842.5248750774,0.08361022360622883,434842.4412648538,2541.3854334999996,2541.385349889776,2541385.4335,129.91232140174773,0,,,True,optimized,9,2390684.6273810137,0.021,0.0,0,none,0.021,0.021,0.0,0.0,0.021,0.021,0.0,0.0,129.90270004521105,129.91232140174773,182.0,182.0,188.3265068823054,129.91232140174773,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,A,0.0,35335290223.81878,9.815358395505216,6.549476398327355,188.3265068823054,129.90270004521105,157.02995363101277,130.01387826544664,129.90118450198216,0.0,0.0,0.0,0.0,0.0,0.0,-0.08222786786546575,-50.08095875286321,2106542.9086249224,2106649.088410189,2106542.9086249224,0.0,-49974.77896759659,106.17978526662046,0.0,148.87109427216484,138.9103103923336,134.09914841678557,131.82660017981476,130.77229038145305,130.29038568585565,130.07286954096807,129.9757461002252,129.93278691521175,129.91394291497193,129.90573758659124,129.9021878210677,129.90065995963005,129.90000747151907,142.36993098416224,135.72273935470636,132.57534716867335,131.1129174522845,130.44384522542944,130.1416978642204,130.00676162631427,129.94708040095367,129.92090768955467,129.90951609070862,129.90459102390827,129.9024742801412,129.90156894436953,129.90118450198216
2026-07-11 05:40:00+00:00,857.838,2661820.2046510084,2661819.84372,2204996.947082409,456822.8966375906,0.0,456823.2575685992,2661.81984372,2661.820204651008,2661819.84372,129.90270004521105,0,,,True,optimized,9,2497387.707853196,0.021,0.0,0,none,0.021,0.021,0.0,0.0,0.021,0.021,0.0,0.0,129.89321261194033,129.90270004521105,182.0,182.0,190.9248651761415,129.90270004521105,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,A,0.0,36628173078.011475,10.174492521669855,6.789115175473419,190.9248651761415,129.89321261194033,160.650794240524,130.043646176566,129.8913683645583,0.0,0.0,0.0,0.0,0.0,0.0,-0.09061177143818301,-50.30342143630353,2204996.947082409,2205108.1784241293,2204996.947082409,0.0,-50192.1900945832,111.23134172032587,0.0,151.7788217787814,140.6076749502817,135.0220297272062,132.30315914887473,131.00755224482697,130.4007923915332,130.12073388434933,129.9930618222924,129.93548175746125,129.90975693248325,129.89835954278453,129.89334667043644,129.8911551436397,129.8902043669837,144.60312753606647,136.95952626412935,133.2227919528401,131.43681320124,130.5986608468297,130.21124627857006,130.03446442672436,129.95468726646354,129.919033885127,129.9032359174091,129.89628904388786,129.89325470299534,129.89193669734377,129.8913683645583
