timestamp,dni_W_m2,solar_power_W,solar_power_raw_W,solar_power_effective_W,solar_power_curtailed_W,collector_curtailment_W,downstream_curtailment_W,solar_power_kW,solar_power_absorbed_kW,solar_power_available_W,collector_t_in_C,collector_solver_iters,collector_solver_dTin_C,collector_solver_dMcol_m3s,collector_solver_converged,m_col_avail_eff_m3s,m_col_vol_flow_m3s,m_col_use_m3s,m_ctes_use_m3s,m_ctes_charge_use_m3s,m_ctes_discharge_avail_m3s,m_recirc_m3s,m_oil_hex_m3s,htf_in_temp_C,hex_inlet_temp_C,mix_target_C,mix_target_used_C,collector_t_out_C,oil_out_C,water_out_C,provided_W,provided_kW,solar_contribution_W,solar_to_factory_kW,ctes_contribution_W,ctes_to_factory_kW,remaining_solar_W,required_oil_in_C,hex_temp_sufficient,factory_load_W,factory_load_kW,operation_mode,net_power_W,ctes_energy_J,ctes_energy_MWh,ctes_soc_pct,ctes_inlet_temp_C,ctes_temp_C,concrete_T_z0_C,concrete_T_z_mid_C,concrete_T_z_max_C,provided_from_ctes_W,provided_from_ctes_kW,backup_heater_W,backup_heater_kW,tolerated_deficit_W,tolerated_deficit_cumulative_MWh,ctes_loss_cumulative_MWh,ctes_current_loss_kW,ctes_charge_htf_W,ctes_charge_inferred_W,ctes_charge_input_W,ctes_discharge_output_W,ctes_balance_residual_state_W,ctes_balance_residual_with_loss_W,hex_flow_balance_m3s,module_00_Ts_avg_C,module_01_Ts_avg_C,module_02_Ts_avg_C,module_03_Ts_avg_C,module_04_Ts_avg_C,module_05_Ts_avg_C,module_06_Ts_avg_C,module_07_Ts_avg_C,module_08_Ts_avg_C,module_09_Ts_avg_C,module_10_Ts_avg_C,module_11_Ts_avg_C,module_12_Ts_avg_C,module_13_Ts_avg_C,module_00_Ts_outlet_C,module_01_Ts_outlet_C,module_02_Ts_outlet_C,module_03_Ts_outlet_C,module_04_Ts_outlet_C,module_05_Ts_outlet_C,module_06_Ts_outlet_C,module_07_Ts_outlet_C,module_08_Ts_outlet_C,module_09_Ts_outlet_C,module_10_Ts_outlet_C,module_11_Ts_outlet_C,module_12_Ts_outlet_C,module_13_Ts_outlet_C
2026-07-11 21:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.86010296784573,0,,,False,0.0,0.0,0.0,0.0,0.0,0.021,0.0,0.0,138.86010296784573,138.86010296784573,182.0,182.0,,138.86010296784573,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,-,0.0,161490553685.65784,44.858487134904955,29.932641368375513,,,307.8950851270072,146.57405183397753,138.64554640265968,0.0,0.0,0.0,0.0,0.0,0.0,-1.3518740255545068,-71.77383147225886,0.0,2389.388883401858,0.0,0.0,-69384.44258885701,2389.388883401858,0.0,299.4624627189978,271.18845119735516,235.15742355144164,202.02956239083517,176.9017343580736,160.17884443739607,150.07399307814563,144.41052447500223,141.42367008897003,139.92616962299482,139.20699629942777,138.87424211037404,138.72524297273262,138.6604487887057,288.0560364476262,253.83330180622133,217.8370781350051,188.2342751751713,167.41215343344956,154.3046618858183,146.72039729202467,142.61622826234995,140.5140812284714,139.48604086682792,139.0028551161666,138.78348909335025,138.68690950704595,138.64554640265968
2026-07-11 21:40:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.86010296784573,0,,,False,0.0,0.0,0.0,0.0,0.0,0.021,0.0,0.0,138.86010296784573,138.86010296784573,182.0,182.0,,138.86010296784573,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,-,0.0,161448927172.22205,44.846924214506124,29.924925799448086,,,307.867357254661,146.5624140957311,138.6346993881147,0.0,0.0,0.0,0.0,0.0,0.0,-1.3638351377154907,-71.76667296590277,0.0,2389.1505729177443,0.0,0.0,-69377.52239298503,2389.1505729177443,0.0,299.43557599096283,271.16438470443603,235.13695088614634,202.01239384933658,176.88707195044915,160.16584986138398,150.06200628361572,144.3991025093428,141.41254600756238,139.91519488981461,139.19609329057863,138.86337228763833,138.71438800992067,138.64960028792183,288.03028748792946,253.81096638741454,217.8183329961469,188.21848252252977,167.39843745830538,154.29225315744085,146.70874495846496,142.60498524507275,140.50304786189568,139.47511002841065,138.99197246664835,138.7726283215591,138.67605836729217,138.6346993881147
2026-07-11 21:50:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.86010296784573,0,,,False,0.0,0.0,0.0,0.0,0.0,0.021,0.0,0.0,138.86010296784573,138.86010296784573,182.0,182.0,,138.86010296784573,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,-,0.0,161407304810.4896,44.83536244735822,29.917211000048322,,,307.83963214816146,146.55077751813857,138.62385345535986,0.0,0.0,0.0,0.0,0.0,0.0,-1.375795056911095,-71.75951517362674,0.0,2388.9122862060904,0.0,0.0,-69370.60288742065,2388.9122862060904,0.0,299.40869194484077,271.14032061202727,235.11648026280375,201.99522702017074,176.87241100516727,160.15285658135676,150.05002068455394,144.38768168281683,141.40142303557823,139.90422125116262,139.18519136910425,138.85250354896755,138.70353412969163,138.6387528690764,288.0045410966154,253.7886331964016,217.7995897268976,188.20269144497104,167.3847228511005,154.279845666615,146.69709378701486,142.59374334908125,140.49201559569596,139.4641802801437,138.9810909024743,138.7617686329302,138.66520830973997,138.62385345535986
2026-07-11 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.86010296784573,0,,,False,0.0,0.0,0.0,0.0,0.0,0.021,0.0,0.0,138.86010296784573,138.86010296784573,182.0,182.0,,138.86010296784573,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,-,0.0,161365686600.0464,44.82380183334622,29.909496970099454,,,307.81190980723255,146.5391421010842,138.6130086042873,0.0,0.0,0.0,0.0,0.0,0.0,-1.3877537832603217,-71.75235809535953,0.0,2388.6740233482124,0.0,0.0,-69363.68407201131,2388.6740233482124,0.0,299.38181058036406,271.11625891988916,235.0960116812102,201.9780619031669,176.857751522082,160.13986459718515,150.03803628084117,144.37626199531059,141.390301172907,139.89324870692963,139.17429053489613,138.84163589425356,138.6926813319375,138.62790653206142,287.97879727342774,253.76630223296033,217.78084832707074,188.18690194233795,167.3710096116984,154.26743941321723,146.68544377755848,142.58250257426363,140.48098442976251,139.45325162191835,138.97021042353623,138.7509100273555,138.65435933428142,138.6130086042873
2026-07-11 22:10:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.86010296784573,0,,,False,0.0,0.0,0.0,0.0,0.0,0.021,0.0,0.0,138.86010296784573,138.86010296784573,182.0,182.0,,138.86010296784573,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,-,0.0,161324072540.47836,44.8122423723551,29.901783709524743,,,307.7841902315983,146.52750784445223,138.60216483478914,0.0,0.0,0.0,0.0,0.0,0.0,-1.39971131688216,-71.74520173102988,0.0,2388.435784323752,0.0,0.0,-69356.76594670613,2388.435784323752,0.0,299.3549318972649,271.0921996277824,235.07554514116188,201.96089849815434,176.8430935010474,160.12687390873978,150.02605307235817,144.36484344671058,141.37918041943792,139.8822772570065,139.1633907878459,138.83076932338827,138.68182961655035,138.617061276769,287.9530560181102,253.74397349686836,217.76210879647974,188.17111401447346,167.3572977399627,154.2550343971242,146.67379492997992,142.57126292050802,140.46995436398555,139.44232405362592,138.95933102972592,138.74005250472698,138.64351144080862,138.60216483478914
2026-07-11 22:20:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.86010296784573,0,,,False,0.0,0.0,0.0,0.0,0.0,0.021,0.0,0.0,138.86010296784573,138.86010296784573,182.0,182.0,,138.86010296784573,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,-,0.0,161282462631.37137,44.800684064269824,29.89407121824742,,,307.75647342098273,146.51587474812692,138.59132214675748,0.0,0.0,0.0,0.0,0.0,0.0,-1.4116676578955878,-71.73804608056653,0.0,2388.197568908814,0.0,0.0,-69349.84851165772,2388.197568908814,0.0,299.328055895276,271.06814273546746,235.05508064245527,201.94373680496207,176.8284369419179,160.11388451589153,150.01407105898573,144.35342603690313,141.36806077506046,139.87130690128413,139.15249212784508,138.81990383626356,138.67097898342217,138.6062171030913,287.92731733040665,253.72164698790354,217.74337113493817,188.15532766122044,167.34358723575696,154.24263061821247,146.6621472441633,142.56002438770264,140.45892539825542,139.4313975751577,138.94845272093508,138.72919606493664,138.63266462921365,138.59132214675748
2026-07-11 22:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.86010296784573,0,,,False,0.0,0.0,0.0,0.0,0.0,0.021,0.0,0.0,138.86010296784573,138.86010296784573,182.0,182.0,,138.86010296784573,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,-,0.0,161240856872.31134,44.78912690897537,29.886359496190746,,,307.72875937511003,146.50424281199258,138.5804805400845,0.0,0.0,0.0,0.0,0.0,0.0,-1.423622806419571,-71.73089114389825,0.0,2387.9593771847867,0.0,0.0,-69342.93176671346,2387.9593771847867,0.0,299.3011825741297,271.04408824270485,235.03461818488657,201.9265768234195,176.81378184454744,160.10089641851118,150.00209024060464,144.34200976577466,141.35694223966402,139.86033763965332,139.1415945547853,138.80903943277147,138.6601294324451,138.59537401092047,287.9015812100608,253.69932270584368,217.72463534225955,188.13954288242184,167.3298780989448,154.23022807635863,146.65050071999272,142.5487869757357,140.44789753246235,139.42047218640494,138.9375754970555,138.71834070787648,138.6218188993886,138.5804805400845
2026-07-11 22:40:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.86010296784573,0,,,False,0.0,0.0,0.0,0.0,0.0,0.021,0.0,0.0,138.86010296784573,138.86010296784573,182.0,182.0,,138.86010296784573,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,-,0.0,161199255262.8844,44.77757090635678,29.878648543277997,,,307.7010480937042,146.4926120359335,138.56964001466233,0.0,0.0,0.0,0.0,0.0,0.0,-1.4355767625730633,-71.72373692095377,0.0,2387.721209385578,0.0,0.0,-69336.0157115682,2387.721209385578,0.0,299.2743119335585,271.02003614925525,235.01415776825218,201.9094185533558,176.79912820879028,160.0879096164695,149.9901106170957,144.33059463321172,141.3458248131379,139.84936947200504,139.13069806855813,138.7981761128037,138.64928096351113,138.58453200014856,287.87584765681646,253.67700065046657,217.7059014182575,188.1237596779206,167.31617032938973,154.21782677143932,146.63885535735236,142.5375506844954,140.43687076649667,139.40954788725898,138.92669935797906,138.7074864334385,138.61097425122557,138.56964001466233
2026-07-11 22:50:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.86010296784573,0,,,False,0.0,0.0,0.0,0.0,0.0,0.021,0.0,0.0,138.86010296784573,138.86010296784573,182.0,182.0,,138.86010296784573,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,-,0.0,161157657802.6766,44.76601605629906,29.870938359432454,,,307.67333957648935,146.4809824198339,138.55880057038317,0.0,0.0,0.0,0.0,0.0,0.0,-1.447529526475007,-71.71658341166187,0.0,2387.4830653382232,0.0,0.0,-69329.10034632366,2387.4830653382232,0.0,299.24744397329493,270.9959864548792,234.99369939234856,201.89226199460032,176.7844760345006,160.07492410963724,149.97813218833974,144.31918063910058,141.33470849537161,139.8384023982301,139.11980266905522,138.78731387625245,138.63843357651237,138.57369107066776,287.85011667041755,253.65468082155007,217.68716936274558,188.10797804755967,167.3024639269555,154.20542670333117,146.62721115612638,142.52631551386992,140.42584510024867,139.39862467761117,138.9158243035975,138.69663324151475,138.60013068461672,138.55880057038317
2026-07-11 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.86010296784573,0,,,False,0.0,0.0,0.0,0.0,0.0,0.021,0.0,0.0,138.86010296784573,138.86010296784573,182.0,182.0,,138.86010296784573,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,-,0.0,161116064491.27402,44.75446235868723,29.863228944577386,,,307.64563382318977,146.46935396357816,138.5479622071391,0.0,0.0,0.0,0.0,0.0,0.0,-1.4594810982443323,-71.70943061595132,0.0,2387.244944971506,0.0,0.0,-69322.18567097982,2387.244944971506,0.0,299.2205786930715,270.9719391593374,234.9732430569721,201.87510714698223,176.76982532153272,160.06193989788528,149.9661549542176,144.30776778332782,141.3235932862545,139.82743641821943,139.10890835616812,138.77645272300944,138.62758727134096,138.56285122237023,287.82438825060797,253.63236321887206,217.66843917553737,188.09219799118208,167.2887588915057,154.19302787191077,146.6155681161989,142.51508146374755,140.41482053360872,139.38770255735284,138.90495033380265,138.6857811319973,138.58928819945413,138.5479622071391
2026-07-11 23:10:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.86010296784573,0,,,False,0.0,0.0,0.0,0.0,0.0,0.021,0.0,0.0,138.86010296784573,138.86010296784573,182.0,182.0,,138.86010296784573,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,-,0.0,161074475328.2627,44.74290981340631,29.85552029863608,,,307.6179308335296,146.4577266670506,138.5371249248224,0.0,0.0,0.0,0.0,0.0,0.0,-1.4714314779999573,-71.70227853375093,0.0,2387.0068482142233,0.0,0.0,-69315.2716855367,2387.0068482142233,0.0,299.1937160926208,270.9478942623904,234.95278876191918,201.85795401033096,176.75517606974074,160.04895698108442,149.9541789146101,144.29635606577986,141.31247918567598,139.81647153186398,139.09801512978845,138.76559265296677,138.61674204788895,138.55201245514823,287.7986623971315,253.6100478422104,217.6497108564465,188.07641950863075,167.27505522290397,154.18063027705483,146.60392623745412,142.50384853401653,140.4037970664671,139.37678152637534,138.89407744848634,138.67493010477813,138.57844679562996,138.5371249248224
2026-07-11 23:20:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.86010296784573,0,,,False,0.0,0.0,0.0,0.0,0.0,0.021,0.0,0.0,138.86010296784573,138.86010296784573,182.0,182.0,,138.86010296784573,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,-,0.0,161032890313.22903,44.7313584203414,29.84781242153186,,,307.5902306072331,146.44610053013548,138.52628872332522,0.0,0.0,0.0,0.0,0.0,0.0,-1.483380665860789,-71.69512716498944,0.0,2386.768775554636,0.0,0.0,-69308.35838943481,2386.768775554636,0.0,299.16685617167536,270.92385176379895,234.93233650698622,201.84080258447574,176.74052827897913,160.0359753591055,149.94220406939814,144.28494548634316,141.3013661935256,139.80550773905458,139.08712298980788,138.75473366601634,138.60589790604843,138.54117476889374,287.7729391097322,253.58773469134297,217.63098440528657,188.06064259974872,167.26135292101398,154.16823391863994,146.59228551977623,142.49261672456512,140.39277469871416,139.36586158457004,138.88320564754045,138.66408015974937,138.56760647303636,138.52628872332522
2026-07-11 23:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.86010296784573,0,,,False,0.0,0.0,0.0,0.0,0.0,0.021,0.0,0.0,138.86010296784573,138.86010296784573,182.0,182.0,,138.86010296784573,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,-,0.0,160991309445.75922,44.71980817937756,29.84010531318803,,,307.5625331440245,146.4344755527172,138.51545360253976,0.0,0.0,0.0,0.0,0.0,0.0,-1.4953286619457216,-71.68797650959569,0.0,2386.5307265654847,0.0,0.0,-69301.4457830302,2386.5307265654847,0.0,299.139998929968,270.8998116633237,234.91188629196978,201.82365286924596,176.72588194910193,160.02299503181936,149.9302304184626,144.2735360449043,141.2902543096927,139.79454503968228,139.07623193611806,138.74387576205012,138.59505484571156,138.53033816349912,287.74721838815395,253.56542376604776,217.6122598218713,188.04486726437904,167.24765198569943,154.15583879654287,146.58064596304936,142.4813860352816,140.38175343024025,139.35494273182826,138.87233493085677,138.65323129680306,138.55676723156552,138.51545360253976
2026-07-11 23:40:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.86010296784573,0,,,False,0.0,0.0,0.0,0.0,0.0,0.021,0.0,0.0,138.86010296784573,138.86010296784573,182.0,182.0,,138.86010296784573,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,-,0.0,160949732725.43933,44.708259090399814,29.832398973527873,,,307.5348384436281,146.4228517346801,138.50461956235822,0.0,0.0,0.0,0.0,0.0,0.0,-1.507275466373638,-71.68082656749843,0.0,2386.292701023005,0.0,0.0,-69294.53386647542,2386.292701023005,0.0,299.1131443672312,270.8757739607255,234.89143811666628,201.80650486447104,176.71123707996347,160.01001599909688,149.9182579616844,144.26212774134967,141.2791435340668,139.78358343363794,139.06534196861062,138.73301894096014,138.58421286677054,138.51950263885652,287.7215002321408,253.5431150661027,217.59353710601434,188.02909350236473,167.23395241682397,154.14344491064026,146.5690075671578,142.4701564660542,140.37073326093574,139.34402496804145,138.86146529832715,138.64238351583123,138.5459290711096,138.50461956235822
2026-07-11 23:50:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.86010296784573,0,,,False,0.0,0.0,0.0,0.0,0.0,0.021,0.0,0.0,138.86010296784573,138.86010296784573,182.0,182.0,,138.86010296784573,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,-,0.0,160908160151.85587,44.69671115329329,29.824693402474743,,,307.50714650576816,146.4112290759086,138.49378660267286,0.0,0.0,0.0,0.0,0.0,0.0,-1.5192210792634093,-71.67367733862653,0.0,2386.0546995172335,0.0,0.0,-69287.6226391093,2386.0546995172335,0.0,299.08629248319784,270.85173865576485,234.87099198087225,201.78935856998015,176.69659367141819,159.9970382608089,149.90628669894429,144.25072057556582,141.26803386653734,139.7726229208126,139.05445308717728,138.72216320263837,138.57337196911743,138.5086681948581,287.69578464143666,253.52080859128577,217.57481625752936,188.01332131354886,167.22025421425136,154.13105226080884,146.55737033198577,142.4589280167712,140.359714190691,139.333108293101,138.85059674984353,138.63153681672603,138.5350919915608,138.49378660267286
2026-07-12 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.86010296784573,0,,,False,0.0,0.0,0.0,0.0,0.0,0.021,0.0,0.0,138.86010296784573,138.86010296784573,182.0,182.0,,138.86010296784573,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,-,0.0,160866591724.5951,44.68516436794308,29.816988599951955,,,307.47945733016905,146.39960757628702,138.4829547233759,0.0,0.0,0.0,0.0,0.0,0.0,-1.531165500733894,-71.66652882290876,0.0,2385.8167216209113,0.0,0.0,-69280.71210128785,2385.8167216209113,0.0,299.05944327760034,270.82770574820285,234.8505478843842,201.77221398560292,176.68195172332017,159.9840618168264,149.89431663012326,144.23931454743928,141.2569253069938,139.76166350109716,139.0435652917097,138.71130854697682,138.56253215264445,138.49783483139615,287.6700716157857,253.49850434137497,217.55609727623013,187.9975506977745,167.20655737784523,154.11866084692528,146.54573425741748,142.44770068732097,140.34869621939643,139.32219270689822,138.83972928529775,138.62069119937954,138.5242559928113,138.4829547233759
2026-07-12 00:10:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.86010296784573,0,,,False,0.0,0.0,0.0,0.0,0.0,0.021,0.0,0.0,138.86010296784573,138.86010296784573,182.0,182.0,,138.86010296784573,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,-,0.0,160825027443.24347,44.673618734234296,29.809284565882855,,,307.4517709165551,146.38798723569974,138.4721239243596,0.0,0.0,0.0,0.0,0.0,0.0,-1.5431087309039397,-71.65938102027395,0.0,2385.578767568062,0.0,0.0,-69273.8022527059,2385.578767568062,0.0,299.03259675017154,270.8036752378,234.83010582699868,201.75507111116858,176.6673112355239,159.97108666702016,149.8823477551023,144.22790965685655,141.2458178553257,139.75070517438263,139.03267858209958,138.70045497386752,138.5516934172437,138.48700254836285,287.64436115493174,253.4762023161483,217.5373801619303,187.9817816548847,167.19286190746942,154.10627066886636,146.53409934333718,142.4364744775918,140.3376793469424,139.31127820932463,138.8288629045817,138.60984666368384,138.5134210747533,138.4721239243596
2026-07-12 00:20:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.86010296784573,0,,,False,0.0,0.0,0.0,0.0,0.0,0.021,0.0,0.0,138.86010296784573,138.86010296784573,182.0,182.0,,138.86010296784573,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,-,0.0,160783467307.3874,44.66207425205205,29.801581300190776,,,307.4240872646508,146.37636805403116,138.46129420551623,0.0,0.0,0.0,0.0,0.0,0.0,-1.5550507698923817,-71.65223393065094,0.0,2385.340837185766,0.0,0.0,-69266.89309346517,2385.340837185766,0.0,299.0057529006444,270.77964712431725,234.80966580851225,201.7379299465066,176.65267220788368,159.95811281126123,149.87038007376225,144.21650590370422,141.23471151142255,139.7397479405599,139.0217929582386,138.68960248320252,138.5408557628074,138.4761713456505,287.618653258619,253.45390251538382,217.51866491444363,187.9660141847226,167.1791678029876,154.09388172650878,146.5224655896291,142.42524938747198,140.32666357321935,139.3003648002716,138.81799760758733,138.5990032095311,138.50258723727904,138.46129420551623
2026-07-12 00:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.86010296784573,0,,,False,0.0,0.0,0.0,0.0,0.0,0.021,0.0,0.0,138.86010296784573,138.86010296784573,182.0,182.0,,138.86010296784573,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,-,0.0,160741911316.61328,44.650530921281465,29.793878802799075,,,307.39640637418046,146.3647500311657,138.45046556673805,0.0,0.0,0.0,0.0,0.0,0.0,-1.566991617818043,-71.6450875539686,0.0,2385.1029304537806,0.0,0.0,-69259.98462351481,2385.1029304537806,0.0,298.97891172875137,270.75562140751555,234.78922782872164,201.72079049144648,176.63803464025384,159.94514024942046,149.85841358598415,144.20510328786887,141.2236062751738,139.7287917995201,139.01090842001847,138.67875107487382,138.53001918922777,138.46534122315134,287.5929479265917,253.43160493885958,217.49995153358392,187.95024828713133,167.16547506426357,154.0814940197293,146.51083299617753,142.41402541684988,140.3156488981177,139.28945247963063,138.8071333942065,138.58816083681342,138.4917544802807,138.45046556673805
2026-07-12 00:40:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.86010296784573,0,,,False,0.0,0.0,0.0,0.0,0.0,0.021,0.0,0.0,138.86010296784573,138.86010296784573,182.0,182.0,,138.86010296784573,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,-,0.0,160700359470.50772,44.6389887418077,29.786177073631105,,,307.3687282448685,146.35313316698782,138.4396380079173,0.0,0.0,0.0,0.0,0.0,0.0,-1.5789312747997355,-71.6379418901557,0.0,2384.8650475551985,0.0,0.0,-69253.07684260051,2384.8650475551985,0.0,298.9520732342255,270.73159808715565,234.7687918874232,201.70365274581764,176.62339853248878,159.93216898136876,149.84644829164884,144.19370180923696,141.21250214646906,139.71783675115424,139.0000249673309,138.66790074877352,138.51918369639694,138.4545121807576,287.56724515859383,253.4093095863537,217.48124001916497,187.934483961954,167.1517836911611,154.06910754840467,146.49920156286674,142.4028025656138,140.30463532152783,139.27854124729308,138.79627026433113,138.57731954542294,138.48092280365057,138.4396380079173
2026-07-12 00:50:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.86010296784573,0,,,False,0.0,0.0,0.0,0.0,0.0,0.021,0.0,0.0,138.86010296784573,138.86010296784573,182.0,182.0,,138.86010296784573,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,-,0.0,160658811768.65726,44.627447713515906,29.778476112610246,,,307.3410528764395,146.34151746138193,138.4288115289463,0.0,0.0,0.0,0.0,0.0,0.0,-1.590869740956259,-71.63079693914116,0.0,2384.6271883680456,0.0,0.0,-69246.16975077312,2384.6271883680456,0.0,298.9252374167996,270.7075771629984,234.74835798441381,201.68651670944956,176.60876388444285,159.91919900697718,149.83448419063734,144.1823014676952,141.20139912519784,139.70688279535324,138.98914260006768,138.65705150479366,138.50834928420718,138.4436842183616,287.54154495436956,253.38701645764425,217.46253037100055,187.91872120903375,167.13809368354396,154.05672231241167,146.48757128958104,142.39158083365214,140.2936228433402,139.26763110315045,138.7854082178532,138.56647933525184,138.47009220728086,138.4288115289463
2026-07-12 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.86010296784573,0,,,False,0.0,0.0,0.0,0.0,0.0,0.021,0.0,0.0,138.86010296784573,138.86010296784573,182.0,182.0,,138.86010296784573,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,-,0.0,160617268210.64847,44.61590783629124,29.770775919659865,,,307.3133802686179,146.32990291423246,138.41798612971738,0.0,0.0,0.0,0.0,0.0,0.0,-1.6028070164064012,-71.62365270085382,0.0,2384.389352872051,0.0,0.0,-69239.26334798177,2384.389352872051,0.0,298.8984042762065,270.6835586348048,234.72792611948992,201.6693823821717,176.59413069597045,159.90623032611657,149.82252128283068,144.1709022631301,141.19029721124969,139.69592993200826,138.9782613181205,138.64620334282628,138.49751595255069,138.43285733585554,287.51584731366313,253.36472555250938,217.44382258890454,187.90296002821376,167.124405041276,154.04433831162711,146.47594217620474,142.38036022085328,140.28261146344522,139.25672204709423,138.7745472546646,138.55564020619227,138.45926269106388,138.41798612971738
2026-07-12 01:10:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.86010296784573,0,,,False,0.0,0.0,0.0,0.0,0.0,0.021,0.0,0.0,138.86010296784573,138.86010296784573,182.0,182.0,,138.86010296784573,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,-,0.0,160575728796.06808,44.604369110018915,29.763076494703363,,,307.2857104211282,146.3182895254239,138.40716181012283,0.0,0.0,0.0,0.0,0.0,0.0,-1.6147431012689384,-71.61650917522252,0.0,2384.1515412503504,0.0,0.0,-69232.35763397216,2384.1515412503504,0.0,298.8715738121791,270.6595425023358,234.70749629244838,201.6522497638136,176.57949896692605,159.89326293865804,149.81055956810977,144.15950419542827,141.17919640451416,139.68497816101024,138.96738112138115,138.63535626276357,138.48668370131966,138.42203153313184,287.49015223621876,253.34243687072723,217.4251166726907,187.8872004193372,167.11071776422096,154.0319555459278,146.46431422262216,142.3691407271056,140.27160118173342,139.2458140790159,138.76368737465742,138.5448021581364,138.4484342548919,138.40716181012283
