total_factory_consumed_MWh;total_solar_produced_MWh;total_solar_curtailed_MWh;total_solar_supplied_to_factory_MWh;total_ctes_supplied_to_factory_MWh;total_backup_heater_MWh;total_tolerated_deficit_MWh;total_ctes_loss_MWh;total_ctes_charge_input_MWh;total_ctes_discharge_output_MWh;ctes_energy_start_MWh;ctes_energy_end_MWh;ctes_storage_delta_MWh;ctes_discharge_to_charge_ratio_window;ctes_round_trip_efficiency;ctes_inventory_draw_MWh;ctes_energy_balance_residual_state_MWh;ctes_energy_balance_residual_with_loss_MWh;total_ctes_loss_abs_MWh;solar_fraction
44,18107690724732;88,98940805004703;37,632501926121954;24,772394540730314;19,331560483796082;0,0771218827209389;3,880510727564494e-17;-5,490299689464332;64,32545069098776;19,331560483796082;15,766577739676396;55,46922360924488;39,70264586956848;0,3005274005255358;0,3005274005255358;0,0;-5,291244337623198;0,19905535184113396;5,490299689464332;0,9982544136965505
