timestamp,dni_W_m2,solar_power_W,solar_power_raw_W,solar_power_effective_W,solar_power_curtailed_W,collector_curtailment_W,downstream_curtailment_W,solar_power_kW,solar_power_absorbed_kW,solar_power_available_W,collector_t_in_C,collector_solver_iters,collector_solver_dTin_C,collector_solver_dMcol_m3s,collector_solver_converged,flow_optimizer_mode,flow_optimizer_evals,flow_optimizer_best_objective_W,flow_optimizer_best_charge_flow_m3s,flow_optimizer_factory_shortfall_W,ctes_discharge_iterations,ctes_discharge_solver_mode,m_col_avail_eff_m3s,m_col_vol_flow_m3s,m_col_use_m3s,m_ctes_use_m3s,m_ctes_charge_use_m3s,charge_quality_dT_C,charge_quality_factor,charge_flow_slew_limited,m_ctes_discharge_avail_m3s,m_recirc_m3s,m_oil_hex_m3s,htf_in_temp_C,hex_inlet_temp_C,mix_target_C,mix_target_used_C,collector_t_out_C,oil_out_C,water_out_C,provided_W,provided_kW,solar_contribution_W,solar_to_factory_kW,ctes_contribution_W,ctes_to_factory_kW,remaining_solar_W,required_oil_in_C,hex_temp_sufficient,factory_load_W,factory_load_kW,operation_mode,net_power_W,ctes_energy_J,ctes_energy_MWh,ctes_soc_pct,ctes_inlet_temp_C,ctes_temp_C,concrete_T_z0_C,concrete_T_z_mid_C,concrete_T_z_max_C,provided_from_ctes_W,provided_from_ctes_kW,backup_heater_W,backup_heater_kW,tolerated_deficit_W,tolerated_deficit_cumulative_MWh,ctes_loss_cumulative_MWh,ctes_current_loss_kW,ctes_charge_htf_W,ctes_charge_inferred_W,ctes_charge_input_W,ctes_discharge_output_W,ctes_balance_residual_state_W,ctes_balance_residual_with_loss_W,hex_flow_balance_m3s,module_00_Ts_avg_C,module_01_Ts_avg_C,module_02_Ts_avg_C,module_03_Ts_avg_C,module_04_Ts_avg_C,module_05_Ts_avg_C,module_06_Ts_avg_C,module_07_Ts_avg_C,module_08_Ts_avg_C,module_09_Ts_avg_C,module_10_Ts_avg_C,module_11_Ts_avg_C,module_12_Ts_avg_C,module_13_Ts_avg_C,module_00_Ts_outlet_C,module_01_Ts_outlet_C,module_02_Ts_outlet_C,module_03_Ts_outlet_C,module_04_Ts_outlet_C,module_05_Ts_outlet_C,module_06_Ts_outlet_C,module_07_Ts_outlet_C,module_08_Ts_outlet_C,module_09_Ts_outlet_C,module_10_Ts_outlet_C,module_11_Ts_outlet_C,module_12_Ts_outlet_C,module_13_Ts_outlet_C,module_00_Tf_zL_C,module_01_Tf_zL_C,module_02_Tf_zL_C,module_03_Tf_zL_C,module_04_Tf_zL_C,module_05_Tf_zL_C,module_06_Tf_zL_C,module_07_Tf_zL_C,module_08_Tf_zL_C,module_09_Tf_zL_C,module_10_Tf_zL_C,module_11_Tf_zL_C,module_12_Tf_zL_C,module_13_Tf_zL_C
2026-07-11 04:00:00+00:00,13.938,43248.81640954685,43248.77772,4903.33820032591,38345.43951967409,0.0,38345.47820922094,43.24877772,43.248816409546855,43248.77772,135.0,0,,,True,optimized,9,43200.4281700525,0.021,0.0,0,none,0.021,0.021,0.0,0.0,0.003,1.0484513582156296,0.2,True,0.021,0.0,0.0,134.99511762644119,135.0,182.0,182.0,136.04845135821563,135.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,A,0.0,42565295232.25198,11.823693120069995,7.889574268263694,136.04845135821563,134.99511762644119,135.04155812615647,134.98956561639284,134.9897272133136,0.0,0.0,0.0,0.0,0.0,0.0,-0.008553705614247696,-51.32223368548618,4903.33820032591,4900.954105471632,4903.33820032591,0.0,-51324.61778034046,-2.3840948542783735,0.0,134.99718024533317,134.98970058994735,134.9897005876426,134.9897005876426,134.9897005876426,134.9897005876426,134.9897005876426,134.9897005876426,134.9897005876426,134.9897005876426,134.9897005876426,134.9897005876426,134.9897005876426,134.9897005876426,134.98972721391823,134.98972721331364,134.98972721331359,134.9897272133136,134.98972721331359,134.9897272133136,134.98972721331359,134.9897272133136,134.98972721331359,134.9897272133136,134.98972721331359,134.9897272133136,134.98972721331359,134.9897272133136,134.99511795100275,134.99511762644084,134.99511762644116,134.99511762644119,134.99511762644116,134.99511762644119,134.99511762644116,134.99511762644119,134.99511762644116,134.99511762644119,134.99511762644116,134.99511762644119,134.99511762644116,134.99511762644119
2026-07-11 04:10:00+00:00,96.582,299688.12908355164,299688.15108,39475.63490486637,260212.5161751336,0.021996448340360075,260212.49417868527,299.68815107999995,299.68812908355164,299688.15108,134.99511762644119,0,,,True,optimized,9,297394.6274557108,0.021,0.0,0,none,0.021,0.021,0.0,0.0,0.006,7.217655407076734,0.4009808559487074,True,0.021,0.0,0.0,134.98589000052968,134.99511762644119,182.0,182.0,142.21277303351792,134.99511762644119,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,A,0.0,42558187606.89279,11.821718779692443,7.888256853740046,142.21277303351792,134.98589000052968,135.4254848927275,134.97919934483596,134.97962494349815,0.0,0.0,0.0,0.0,0.0,0.0,-0.0171072257233954,-51.321120654886215,39475.634904866376,39475.07838956639,39475.634904866376,0.0,-51321.6771701862,-0.5565152999843122,0.0,135.09565486792647,134.98166040492788,134.979527050079,134.97950324233747,134.97950298623195,134.97950298350688,134.97950298347786,134.97950298347754,134.97950298347754,134.97950298347754,134.97950298347754,134.97950298347754,134.97950298347754,134.97950298347754,134.9812459709638,134.9796338343448,134.97962504376073,134.97962494457084,134.97962494350958,134.97962494349832,134.9796249434982,134.9796249434982,134.97962494349815,134.97962494349815,134.97962494349815,134.97962494349815,134.97962494349815,134.97962494349815,135.1378284320431,134.98758494004474,134.9859082314151,134.98589019451603,134.9858900025937,134.98589000055162,134.98589000052988,134.98589000052968,134.98589000052965,134.98589000052968,134.98589000052965,134.98589000052968,134.98589000052965,134.98589000052968
2026-07-11 04:20:00+00:00,229.314,711548.0723429767,711547.5831599999,179016.66250274284,532530.9206572571,0.0,532531.4098402339,711.5475831599999,711.5480723429766,711547.5831599999,134.98589000052968,0,,,True,optimized,9,698880.5774080324,0.021,0.0,0,none,0.021,0.021,0.0,0.0,0.009000000000000001,16.961773866499385,0.942320770361077,True,0.021,0.0,0.0,134.9742701347073,134.98589000052968,182.0,182.0,151.94766386702906,134.98589000052968,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,A,0.0,42634800929.971085,11.8430002583253,7.902457307397576,151.94766386702906,134.9742701347073,136.3617381083448,134.96877021947085,134.96950015762948,0.0,0.0,0.0,0.0,0.0,0.0,-0.02566296918277708,-51.33446075629008,179016.6625027429,179023.33255344484,179016.6625027429,0.0,-51327.79070558815,6.670050701926812,0.0,135.50861483536394,135.05430573188008,134.98540736724607,134.97238161072477,134.96984845263322,134.96935579722037,134.96926125579654,134.9692437672799,134.9692406263612,134.96923998756242,134.9692398576951,134.96923983129537,134.96923982592884,134.96923982483793,135.06889221991605,134.97889421043277,134.9711196791338,134.969812687849,134.96956055303852,134.96951165716322,134.96950228179625,134.9695005464759,134.96950023671033,134.96950017368545,134.96950016087158,134.96950015826664,134.96950015773712,134.96950015762948,138.8441768842109,135.7398054037275,135.12338256223228,135.00316354228815,134.9797770642876,134.97528785692592,134.9744572067386,134.9743081761707,134.9742778662401,134.97427170425078,134.9742704516242,134.97427019699091,134.97427014522933,134.9742701347073
2026-07-11 04:30:00+00:00,362.796,1125734.0376581799,1125734.22024,455888.8550903525,669845.3651496475,0.1825818200595677,669845.1825678274,1125.73422024,1125.73403765818,1125734.22024,134.9742701347073,0,,,True,optimized,9,1094658.0048424487,0.021,0.0,0,none,0.021,0.021,0.0,0.0,0.012,26.567665512615577,1.0,True,0.021,0.0,0.0,134.9620765155651,134.9742701347073,182.0,182.0,161.54193564732287,134.9742701347073,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,A,0.0,42877520991.35932,11.91042249759981,7.947446022741174,161.54193564732287,134.9620765155651,137.82259670072705,134.95970303819792,134.95927570936456,0.0,0.0,0.0,0.0,0.0,0.0,-0.034225698871159,-51.376378130291506,455888.8550903525,455909.8137773532,455888.8550903525,0.0,-51355.4194432908,20.958687000711507,0.0,136.36478461512863,135.35336388590795,135.0844802775271,135.00126547573305,134.9736848012681,134.96415350590362,134.9607784029414,134.95956581743476,134.9591263211619,134.95896426053696,134.95890421784833,134.95888267276945,134.95887481142762,134.95887192630917,135.47565244258993,135.0924737567599,134.9983258342047,134.97169949117583,134.96345655814275,134.9607333853163,134.95979517060084,134.95946344744374,134.95934438755148,134.9593006679492,134.95928441214684,134.95927860257387,134.9592764857504,134.95927570936456,145.14672147442218,138.7722637550391,136.3721600690521,135.48106978001735,135.15257409882895,135.03196123953668,134.98774350854822,134.97154642605977,134.96554617422828,134.96331682623915,134.9625158693557,134.96222340001634,134.96211601796583,134.9620765155651
2026-07-11 04:40:00+00:00,478.578,1484998.2100103959,1484998.8193199998,809476.512758378,675522.3065616217,0.6093096039257944,675521.6972520178,1484.9988193199997,1484.998210010396,1484998.8193199998,134.9620765155651,0,,,True,optimized,9,1431837.5741977403,0.021,0.0,0,none,0.021,0.021,0.0,0.0,0.015,34.75166848164642,1.0,True,0.021,0.0,0.0,134.9517802533357,134.9620765155651,182.0,182.0,169.7137449972115,134.9620765155651,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,A,0.0,43332357560.94828,12.0367659891523,8.03175101525008,169.7137449972115,134.9517802533357,139.69495001867293,134.95834546072055,134.94897728230487,0.0,0.0,0.0,0.0,0.0,0.0,-0.04280149033059266,-51.45474875660197,809476.512758378,809515.6980715332,809476.512758378,0.0,-51415.563443446765,39.18531315520522,0.0,137.64359757356854,135.94458977076437,135.34881610120564,135.11544327375964,135.019623547596,134.97920148002416,134.9618604598472,134.95433570695243,134.9510431488179,134.94958973157634,134.9489458506558,134.94866077936538,134.94853397998588,134.94847805333114,136.26748127815466,135.42955782224024,135.13736104028348,135.02570790954817,134.98098454132295,134.96254202208027,134.9547902170448,134.95148661361378,134.95006374241288,134.94944368840518,134.94917199600076,134.94905268977703,134.94900032186086,134.94897728230487,151.53838454261899,142.71607914467103,138.5515678400131,136.61077661955463,135.7130662419738,135.29987449455382,135.1103817307712,135.02371396313097,134.9841275502698,134.9660998369087,134.9579090307038,134.95419145136836,134.95252797744988,134.9517802533357
2026-07-11 04:50:00+00:00,574.655,1783120.454882939,1783119.9856999996,1203806.5029606288,579313.4827393708,0.0,579313.9519223103,1783.1199856999997,1783.1204548829392,1783119.9856999996,134.9517802533357,0,,,True,optimized,9,1707533.0659402783,0.021,0.0,0,none,0.021,0.021,0.0,0.0,0.018,41.44354643728542,1.0,True,0.021,0.0,0.0,134.94574624902359,134.9517802533357,182.0,182.0,176.39532669062112,134.9517802533357,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,A,0.0,44023732907.53677,12.228814696537993,8.159899007984391,176.39532669062112,134.94574624902359,141.8645969203199,134.97760611169394,134.9387987173104,0.0,0.0,0.0,0.0,0.0,0.0,-0.051397118419983394,-51.5737685363444,1203806.5029606288,1203866.0128505,1203806.5029606288,0.0,-51514.25864647329,59.509889871114865,0.0,139.27254736355516,136.83495572409555,135.82079312707867,135.3603947434654,135.14350240707518,135.03910707533893,134.9881511358261,134.9630277197136,134.95054470508614,134.94430024772444,134.94116209958108,134.93957987038542,134.93877841190493,134.9383725892255,137.42078739369575,136.02751120101718,135.44051515676725,135.17598094529725,135.0527191789819,134.99409919539295,134.96582972418088,134.95205324218108,134.94528325860404,134.94193099701693,134.94026223447824,134.93942824557462,134.93900922997244,134.9387987173104,157.78798171253868,147.30230497785217,141.5611106927902,138.46237223228368,136.8048278367589,135.92369985271623,135.4574593200928,135.21162706739673,135.08237169233132,135.01456156923157,134.9790549650913,134.96047782565245,134.9507873611099,134.94574624902359
2026-07-11 05:00:00+00:00,653.685,2028345.5214137773,2028345.3339,1789290.0790284143,239055.25487158564,0.0,239055.44238536293,2028.3453339,2028.3455214137773,2028345.3339,134.94574624902359,0,,,True,optimized,9,1931638.1875572908,0.021,0.0,0,none,0.021,0.021,0.0,0.0,0.020999999999999998,46.88317559919798,1.0,False,0.021,0.0,0.0,134.93056376190412,134.94574624902359,182.0,182.0,181.82892184822157,134.94574624902359,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,A,0.0,45066308823.0461,12.518419117512805,8.353142824827023,181.82892184822157,134.93056376190412,146.05998094305426,134.98136307340513,134.9286770852468,0.0,0.0,0.0,0.0,0.0,0.0,-0.060022674723773504,-51.753337822740654,1789290.0790284143,1789379.8636716125,1789290.0790284143,0.0,-51663.553179542534,89.78464319812338,0.0,142.14330434793544,138.12609843252758,136.401958226414,135.6229815710834,135.2612375340271,135.08983927333074,135.00733135645422,134.96709706036978,134.94726731868178,134.93740513296203,134.9324660326661,134.92997944920037,134.9287203560388,134.92808218966917,139.29231584100427,136.9181824877109,135.86586638650152,135.37901951327257,135.1481414969651,135.03671784688024,134.98222353193307,134.9552899527251,134.94186509650774,134.93512555412232,134.9317241621924,134.93000077087282,134.92912360566643,134.9286770852468,155.14627847600946,143.70744462108001,138.79649230584124,136.66259560406806,135.7203547242239,135.29680199373016,135.10290308646094,135.01255509323965,134.96976541842844,134.94919594147697,134.9391811390594,134.93424703199935,134.9318005888913,134.93056376190412
2026-07-11 05:10:00+00:00,718.952,2230865.0152295697,2230864.9188800002,1830306.7936132043,400558.125266796,0.0,400558.2216163655,2230.8649188800005,2230.86501522957,2230864.9188800002,134.93056376190412,0,,,True,optimized,9,2114954.161881823,0.021,0.0,0,none,0.021,0.021,0.0,0.0,0.021,51.33349977408653,1.0,False,0.021,0.0,0.0,134.9203741699281,134.93056376190412,182.0,182.0,186.26406353599066,134.93056376190412,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,A,0.0,46133385755.78395,12.814829376606653,8.55092796093028,186.26406353599066,134.9203741699281,150.28118730055274,134.98904197776758,134.91838218619677,0.0,0.0,0.0,0.0,0.0,0.0,-0.06867886477002147,-51.937140277487735,1830306.7936132043,1830398.6948405777,1830306.7936132043,0.0,-51845.239050114295,91.90122737344063,0.0,145.08898617102514,139.46289215922562,136.9993207090293,135.88692652081465,135.37532268571348,135.13635904542147,135.02318164406756,134.9688981771034,134.94256440805393,134.9296574316801,134.9232755251042,134.92009749797634,134.91850348421133,134.91770156560196,141.21175534225804,137.76873416339538,136.23947340391717,135.54098625348396,135.2158577323495,135.0621276634856,134.98844380814776,134.95270179798186,134.93518233673245,134.92651524815759,134.92219488226834,134.92002830096754,134.91893498539514,134.91838218619677,158.4613873896707,145.6477263119857,139.81726596869055,137.16828866040967,135.96035729952953,135.40576618221004,135.14886951699785,135.02866345625623,134.97181893308863,134.94463317048076,134.93149751672553,134.92508828290818,134.9219351346848,134.9203741699281
2026-07-11 05:20:00+00:00,773.311,2399536.1911909524,2399537.63434,1968900.0032739062,430637.6310660937,1.4431490474380553,430636.18791704625,2399.53763434,2399.5361911909526,2399537.63434,134.9203741699281,0,,,True,optimized,9,2266451.1890758723,0.021,0.0,0,none,0.021,0.021,0.0,0.0,0.021,55.01132547820157,1.0,False,0.021,0.0,0.0,134.91027014846492,134.9203741699281,182.0,182.0,189.93169964812967,134.9203741699281,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,A,0.0,47283504061.56791,13.134306683768864,8.764105004370515,189.93169964812967,134.91027014846492,154.4447904173757,135.0020407933411,134.90810490121163,0.0,0.0,0.0,0.0,0.0,0.0,-0.07736806149065417,-52.13518032379624,1968900.0032739062,1968999.0232970605,1968900.0032739062,0.0,-52036.16030064202,99.02002315422578,0.0,148.1045797893849,140.92758500742514,137.69079620349885,136.20678237682813,135.51957500618366,135.19831691983376,135.04668652523407,134.9744221855711,134.93965186865168,134.92276574335492,134.9144943079468,134.91041227526625,134.90838112734536,134.90736680533902,143.26919243979987,138.7382304310926,136.68734473487063,135.74386255677197,135.3046971549676,135.09804146140155,134.99976858534188,134.95255864939523,134.9296594890424,134.9184506827569,134.91291945231546,134.91017120456723,134.9087955615001,134.90810490121163,161.5748689803603,147.60444004308343,140.9036856489743,137.73133561344127,136.23855808481088,135.53721560978866,135.20716763004992,135.05123319586664,134.97714850876244,134.9417133520433,134.92464117901216,134.91633078989338,134.91226879244783,134.91027014846492
2026-07-11 05:30:00+00:00,819.025,2541387.4789403756,2541385.4335,2084673.7717287657,456711.6617712341,0.0,456713.70721160993,2541.3854334999996,2541.387478940376,2541385.4335,134.91027014846492,0,,,True,optimized,9,2393046.404252225,0.021,0.0,0,none,0.021,0.021,0.0,0.0,0.021,58.0848181701557,1.0,False,0.021,0.0,0.0,134.90027933392645,134.91027014846492,182.0,182.0,192.99508831862062,134.91027014846492,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,A,0.0,48502964239.85579,13.473045622182164,8.990134721568445,192.99508831862062,134.90027933392645,158.49295235386015,135.02121937024546,134.8978547341788,0.0,0.0,0.0,0.0,0.0,0.0,-0.08609224518634341,-52.34510217413549,2084673.7717287657,2084778.7326539352,2084673.7717287657,0.0,-52240.14124896587,104.9609251696238,0.0,151.1419098411311,142.49942606040844,138.47113474554433,136.58313266994816,135.69587963269697,135.2773572996932,135.07895249327876,134.98432965768646,134.93889738266915,134.91692556516688,134.90622285631557,134.9009733245184,134.89837831174447,134.8970905375369,145.429542631759,139.81532847934469,137.20827084828278,135.98936866903964,135.4165685334865,135.14584480080453,135.017055092896,134.95534757753242,134.92555909039868,134.91106848095612,134.90396770276664,134.9004645858056,134.89872330500484,134.8978547341788,164.51106092947512,149.57312868076423,142.05126620786194,138.35075519015825,136.55587718599466,135.69251464330443,135.27895770983085,135.081071876351,134.98626506302367,134.9407119708649,134.91871997995963,134.90804204373418,134.90283605416084,134.90027933392645
