total_factory_consumed_MWh;total_solar_produced_MWh;total_solar_curtailed_MWh;total_solar_supplied_to_factory_MWh;total_ctes_supplied_to_factory_MWh;total_backup_heater_MWh;total_tolerated_deficit_MWh;total_ctes_loss_MWh;total_ctes_charge_input_MWh;total_ctes_discharge_output_MWh;ctes_energy_start_MWh;ctes_energy_end_MWh;ctes_storage_delta_MWh;ctes_discharge_to_charge_ratio_window;ctes_round_trip_efficiency;ctes_inventory_draw_MWh;ctes_energy_balance_residual_state_MWh;ctes_energy_balance_residual_with_loss_MWh;total_ctes_loss_abs_MWh;solar_fraction
44,18107690724732;91,7846139134264;34,83729604148364;24,83060023264913;14,589238117052977;4,761234843686867;3,713858380448073e-06;-5,212486428151432;67,1074512271508;14,589238117052977;-0,007875615920805065;48,12257191222239;48,1304475281432;0,2174011655973958;0,2174011655973958;0,0;-4,387765581954634;0,8247208461967976;5,212486428151432;0,8922336082048972
