total_factory_consumed_MWh;total_solar_produced_MWh;total_solar_curtailed_MWh;total_solar_supplied_to_factory_MWh;total_ctes_supplied_to_factory_MWh;total_backup_heater_MWh;total_tolerated_deficit_MWh;total_ctes_loss_MWh;total_ctes_charge_input_MWh;total_ctes_discharge_output_MWh;ctes_discharge_solve_events;ctes_discharge_iterations_total;ctes_discharge_iterations_avg;ctes_discharge_iterations_max;ctes_energy_start_MWh;ctes_energy_end_MWh;ctes_storage_delta_MWh;ctes_discharge_to_charge_ratio_window;ctes_round_trip_efficiency;ctes_inventory_draw_MWh;ctes_energy_balance_residual_state_MWh;ctes_energy_balance_residual_with_loss_MWh;total_ctes_loss_abs_MWh;solar_fraction
44,18107690724732;122,39543416873511;4,226481281958195;24,689379923302706;19,446806833495213;0,043024246858466494;0,0018659035909762995;-5,727089550537463;98,02217109907447;19,446806833495213;70;836;11,942857142857143;26;15,766577739676396;68,05189240264738;52,28531466297099;0,19839192108731848;0,19839192108731848;0,0;-26,29004960260827;-20,562960052070803;5,727089550537463;0,9990261427064664
