timestamp,dni_W_m2,solar_power_W,solar_power_raw_W,solar_power_effective_W,solar_power_curtailed_W,collector_curtailment_W,downstream_curtailment_W,solar_power_kW,solar_power_absorbed_kW,solar_power_available_W,collector_t_in_C,collector_solver_iters,collector_solver_dTin_C,collector_solver_dMcol_m3s,collector_solver_converged,flow_optimizer_mode,flow_optimizer_evals,flow_optimizer_best_objective_W,flow_optimizer_best_charge_flow_m3s,flow_optimizer_factory_shortfall_W,ctes_discharge_iterations,ctes_discharge_solver_mode,m_col_avail_eff_m3s,m_col_vol_flow_m3s,m_col_use_m3s,m_ctes_use_m3s,m_ctes_charge_use_m3s,m_ctes_discharge_avail_m3s,m_recirc_m3s,m_oil_hex_m3s,htf_in_temp_C,hex_inlet_temp_C,mix_target_C,mix_target_used_C,collector_t_out_C,oil_out_C,water_out_C,provided_W,provided_kW,solar_contribution_W,solar_to_factory_kW,ctes_contribution_W,ctes_to_factory_kW,remaining_solar_W,required_oil_in_C,hex_temp_sufficient,factory_load_W,factory_load_kW,operation_mode,net_power_W,ctes_energy_J,ctes_energy_MWh,ctes_soc_pct,ctes_inlet_temp_C,ctes_temp_C,concrete_T_z0_C,concrete_T_z_mid_C,concrete_T_z_max_C,provided_from_ctes_W,provided_from_ctes_kW,backup_heater_W,backup_heater_kW,tolerated_deficit_W,tolerated_deficit_cumulative_MWh,ctes_loss_cumulative_MWh,ctes_current_loss_kW,ctes_charge_htf_W,ctes_charge_inferred_W,ctes_charge_input_W,ctes_discharge_output_W,ctes_balance_residual_state_W,ctes_balance_residual_with_loss_W,hex_flow_balance_m3s,module_00_Ts_avg_C,module_01_Ts_avg_C,module_02_Ts_avg_C,module_03_Ts_avg_C,module_04_Ts_avg_C,module_05_Ts_avg_C,module_06_Ts_avg_C,module_07_Ts_avg_C,module_08_Ts_avg_C,module_09_Ts_avg_C,module_10_Ts_avg_C,module_11_Ts_avg_C,module_12_Ts_avg_C,module_13_Ts_avg_C,module_00_Ts_outlet_C,module_01_Ts_outlet_C,module_02_Ts_outlet_C,module_03_Ts_outlet_C,module_04_Ts_outlet_C,module_05_Ts_outlet_C,module_06_Ts_outlet_C,module_07_Ts_outlet_C,module_08_Ts_outlet_C,module_09_Ts_outlet_C,module_10_Ts_outlet_C,module_11_Ts_outlet_C,module_12_Ts_outlet_C,module_13_Ts_outlet_C
2026-07-11 04:00:00+00:00,13.938,43248.79130081711,43248.77772,19471.50316984611,23777.27455015389,0.0,23777.288130971,43.24877772,43.24879130081711,43248.77772,130.0,0,,,True,optimized,5,43053.23027526702,0.00525,0.0,0,none,0.00525,0.00525,0.0,0.0,0.00525,0.021,0.0,0.0,129.99533707529912,130.0,182.0,182.0,134.20736981144205,130.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,A,0.0,28377784447.836685,7.882717902176857,5.259886880811393,134.20736981144205,129.99533707529912,130.21687516259345,129.99005150873424,129.990215820427,0.0,0.0,0.0,0.0,0.0,0.0,-0.00814710152676511,-48.882609160590654,19471.50316984611,19470.022221726264,19471.50316984611,0.0,-48884.0901087105,-1.480948119846289,0.0,130.04272565569974,129.99029777090175,129.99017148159356,129.99017113195373,129.99017113082377,129.9901711308201,129.9901711308201,129.9901711308201,129.9901711308201,129.9901711308201,129.9901711308201,129.9901711308201,129.9901711308201,129.9901711308201,129.9902626135737,129.99021588764393,129.99021582053152,129.99021582042738,129.99021582042704,129.990215820427,129.990215820427,129.990215820427,129.990215820427,129.990215820427,129.990215820427,129.990215820427,129.990215820427,129.990215820427
2026-07-11 04:10:00+00:00,96.582,299687.9785674031,299688.15108,134515.92041202277,165172.23066797722,0.17251259688055143,165172.05815538033,299.68815107999995,299.6879785674031,299688.15108,129.99533707529912,0,,,True,optimized,5,290764.84365482436,0.00525,0.0,0,none,0.00525,0.00525,0.0,0.0,0.00525,0.021,0.0,0.0,129.98651690728153,129.99533707529912,182.0,182.0,158.41046107533577,129.99533707529912,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,A,0.0,28429161646.05046,7.896989346125128,5.269409761336271,158.41046107533577,129.98651690728153,131.73636855397203,129.98017935264303,129.98058541229028,0.0,0.0,0.0,0.0,0.0,0.0,-0.016295752240798902,-48.89190428420275,134515.92041202277,134520.56797382882,134515.92041202277,0.0,-48887.256722396705,4.647561806050362,0.0,130.4290117064192,129.98703365135518,129.98048840153697,129.98045924563135,129.98045914939016,129.98045914910796,129.9804591491071,129.98045914910708,129.98045914910708,129.98045914910708,129.98045914910708,129.98045914910708,129.98045914910708,129.98045914910708,129.99527174757898,129.98062548460598,129.98058553815687,129.98058541272098,129.98058541229165,129.98058541229025,129.98058541229028,129.98058541229028,129.98058541229028,129.98058541229028,129.98058541229028,129.98058541229028,129.98058541229028,129.98058541229028
2026-07-11 04:20:00+00:00,229.314,711547.8822324367,711547.5831599999,379094.5076408892,332453.0755191107,0.0,332453.3745915475,711.5475831599999,711.5478822324367,711547.5831599999,129.98651690728153,0,,,True,optimized,5,664946.1682296476,0.00525,0.0,0,none,0.00525,0.00525,0.0,0.0,0.00525,0.021,0.0,0.0,129.97695755574443,129.98651690728153,182.0,182.0,194.96944650641183,129.98651690728153,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,A,0.0,28627272718.989838,7.952020199719399,5.306130099226382,194.96944650641183,129.97695755574443,135.20487665120416,129.97032788343432,129.9709762278605,0.0,0.0,0.0,0.0,0.0,0.0,-0.024450230218518824,-48.92686786631953,379094.5076408892,379111.9894319476,379094.5076408892,0.0,-48909.386075261165,17.48179105836607,0.0,131.51173258740045,130.02233650651377,129.97157772120048,129.9707685714059,129.97076350742628,129.97076348932634,129.9707634892675,129.9707634892673,129.9707634892673,129.9707634892673,129.9707634892673,129.9707634892673,129.9707634892673,129.9707634892673,130.09799931112792,129.97281825526267,129.97098483018834,129.9709762608482,129.97097622796124,129.97097622786075,129.9709762278605,129.97097622786052,129.9709762278605,129.9709762278605,129.9709762278605,129.9709762278605,129.9709762278605,129.9709762278605
2026-07-11 04:30:00+00:00,362.796,1125734.1386499095,1125734.22024,676445.7197822771,449288.5004577228,0.08159009041264653,449288.4188676324,1125.73422024,1125.7341386499095,1125734.22024,129.97695755574443,0,,,True,optimized,5,1017083.3330409506,0.00525,0.0,0,none,0.00525,0.00525,0.0,0.0,0.00525,0.021,0.0,0.0,129.96731424131167,129.97695755574443,182.0,182.0,229.3743302993953,129.97695755574443,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,A,0.0,29003764256.21913,8.056601182283092,5.3759136618244066,229.3743302993953,129.96731424131167,140.42980646440824,129.96048937903447,129.96136800097986,0.0,0.0,0.0,0.0,0.0,0.0,-0.032615693707505826,-48.99278093392201,676445.7197822771,676478.6763160784,676445.7197822771,0.0,-48959.824400120764,32.95653380124713,0.0,133.39551608791447,130.13947996495122,129.9670156454537,129.9611709022496,129.9610714783054,129.96107068540636,129.9610706822343,129.961070682223,129.96107068222298,129.96107068222298,129.96107068222298,129.96107068222298,129.96107068222298,129.96107068222298,130.41348692957789,129.97600778821692,129.96159653352865,129.9613694515224,129.96136800696527,129.96136800100007,129.96136800097995,129.96136800097986,129.96136800097986,129.96136800097986,129.96136800097986,129.96136800097986,129.96136800097986,129.96136800097986
2026-07-11 04:40:00+00:00,478.578,1484999.8031945461,1484998.8193199998,950900.2243487246,534098.5949712752,0.0,534099.5788458216,1484.9988193199997,1484.999803194546,1484998.8193199998,129.96731424131167,0,,,True,optimized,5,1306508.699795741,0.00525,0.0,0,none,0.00525,0.00525,0.0,0.0,0.00525,0.021,0.0,0.0,129.9576594945568,129.96731424131167,182.0,182.0,257.6512590417469,129.96731424131167,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,A,0.0,29544880410.41327,8.206911225114798,5.476210771546721,257.6512590417469,129.9576594945568,146.97567540423742,129.9506622585821,129.95175813888736,0.0,0.0,0.0,0.0,0.0,0.0,-0.04079688600468394,-49.087153783068665,950900.2243487246,950947.4107732979,950900.2243487246,0.0,-49039.96735849534,47.186424573323166,0.0,135.98113729839966,130.3606460707084,129.97206617979433,129.95206629084862,129.95139138435897,129.95137912805092,129.9513790255769,129.95137902507838,129.9513790250764,129.95137902507636,129.9513790250764,129.95137902507636,129.9513790250764,129.95137902507636,130.98972329143004,130.00408250728677,129.95344922921478,129.95178625588423,129.9517583724459,129.95175813988888,129.9517581388911,129.9517581388874,129.95175813888736,129.95175813888736,129.95175813888736,129.95175813888736,129.95175813888736,129.95175813888736
2026-07-11 04:50:00+00:00,574.655,1783118.6981218178,1783119.9856999996,1178522.6278256818,604597.3578743178,1.2875781818293035,604596.070296136,1783.1199856999997,1783.1186981218177,1783119.9856999996,129.9576594945568,0,,,True,optimized,5,1537167.3775012947,0.00525,0.0,0,none,0.00525,0.00525,0.0,0.0,0.00525,0.021,0.0,0.0,129.94800266238963,129.9576594945568,182.0,182.0,280.18561947737817,129.9576594945568,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,A,0.0,30222506320.02408,8.395140644451132,5.601810274869874,280.18561947737817,129.94800266238963,154.4415395773531,129.94084573333964,129.9421463989473,0.0,0.0,0.0,0.0,0.0,0.0,-0.04899773097672789,-49.20506983226367,1178522.6278256818,1178581.5858502793,1178522.6278256818,0.0,-49146.11180766625,58.958024597413896,0.0,139.12199078221803,130.68711129549573,129.99040814517184,129.94409110430888,129.94176819979495,129.94168978015114,129.94168832581335,129.94168831265523,129.9416883125815,129.9416883125812,129.9416883125812,129.9416883125812,129.9416883125812,129.9416883125812,131.81437123349096,130.06556698462612,129.94821156220848,129.94234219774148,129.94214989095985,129.9421464289922,129.94214639910106,129.94214639894798,129.9421463989473,129.94214639894733,129.94214639894733,129.9421463989473,129.94214639894733,129.9421463989473
2026-07-11 05:00:00+00:00,653.685,2028346.1829206408,2028345.3339,1361713.036610814,666632.2972891859,0.0,666633.1463098268,2028.3453339,2028.3461829206408,2028345.3339,129.94800266238963,0,,,True,optimized,5,1721277.3699246324,0.00525,0.0,0,none,0.00525,0.00525,0.0,0.0,0.00525,0.021,0.0,0.0,129.93834495419273,129.94800266238963,182.0,182.0,298.17128246752,129.94800266238963,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,A,0.0,31009970054.970043,8.613880570825012,5.747768468899104,298.17128246752,129.93834495419273,162.51453393339932,129.93103915584442,129.9325328133175,0.0,0.0,0.0,0.0,0.0,0.0,-0.05722137879386371,-49.34188690281491,1361713.036610814,1361781.4451460897,1361713.036610814,0.0,-49273.478367539356,68.40853527555737,0.0,142.68849231362285,131.11301450789082,130.0237540438579,129.93779412021001,129.93227845034178,129.93200778138,129.93199869092751,129.93199852161464,129.93199851994973,129.9319985199393,129.9319985199392,129.9319985199392,129.9319985199392,129.9319985199392,132.85997147589342,130.16306816259694,129.94719651085038,129.93323701098535,129.93255560046757,129.9325332303189,129.93253281716107,129.93253281333995,129.9325328133176,129.93253281331755,129.93253281331752,129.9325328133175,129.93253281331755,129.9325328133175
2026-07-11 05:10:00+00:00,718.952,2199368.003070082,2230864.9188800002,1498255.3289396458,732609.5899403545,31496.915809918195,701112.6741304363,2230.8649188800005,2199.368003070082,2230864.9188800002,129.93834495419273,0,,,True,optimized,5,1842384.9341153717,0.00525,0.0,0,none,0.00525,0.00525,0.0,0.0,0.00525,0.021,0.0,0.0,129.92868658125872,129.93834495419273,182.0,182.0,310.0,129.93834495419273,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,A,0.0,31879272874.755848,8.855353576321068,5.9088957234121775,310.0,129.92868658125872,170.81619844061893,129.92124198476634,129.92291744869098,0.0,0.0,0.0,0.0,0.0,0.0,-0.06547016296449605,-49.49270502379409,1498255.3289396458,1498330.7380001354,1498255.3289396458,0.0,-49417.29596330458,75.40906048950274,0.0,146.54514429100806,131.63198206103695,130.07300649140882,129.93356350642495,129.9229993118205,129.9223423319686,129.92231069937085,129.92230966474017,129.92230964501445,129.9223096448063,129.92230964480484,129.92230964480484,129.9223096448048,129.92230964480484,134.1008036974852,130.297203558425,129.95119549235608,129.92465867224013,129.92299944227267,129.92292010256784,129.92291749731734,129.92291744917617,129.92291744869414,129.92291744869104,129.922917448691,129.92291744869098,129.92291744869104,129.92291744869098
2026-07-11 05:20:00+00:00,773.311,2199484.392368575,2399537.63434,1559637.9656324547,839899.6687075451,200053.24197142478,639846.4267361204,2399.53763434,2199.4843923685753,2399537.63434,129.92868658125872,0,,,True,optimized,5,1842459.8832761615,0.00525,0.0,0,none,0.00525,0.00525,0.0,0.0,0.00525,0.021,0.0,0.0,129.91902762886912,129.92868658125872,182.0,182.0,310.0,129.92868658125872,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,A,0.0,32785312961.51496,9.1070313781986,6.0768323139023055,310.0,129.91902762886912,178.67968114084124,129.91145389185752,129.91330037585763,0.0,0.0,0.0,0.0,0.0,0.0,-0.07374509691628563,-49.6496037107374,1559637.9656324547,1559716.4149759263,1559637.9656324547,0.0,-49571.15436726576,78.44934347164235,0.0,150.47270217649034,132.23503114215166,130.13889880489256,129.93171955683127,129.91399863750058,129.91270386618822,129.91262545023628,129.91262180796272,129.91262168989837,129.91262168760107,129.9126216875753,129.9126216875751,129.9126216875751,129.9126216875751,135.50666708516783,130.4683144914967,129.9608061101761,129.91675781774148,129.91350721971367,129.9133099634291,129.91330067829043,129.91330038153262,129.91330037591817,129.91330037585806,129.9133003758576,129.91330037585763,129.91330037585766,129.91330037585763
2026-07-11 05:30:00+00:00,819.025,2199600.7881429098,2541385.4335,1570974.281611196,970411.1518888038,341784.64535709005,628626.5065317138,2541.3854334999996,2199.6007881429096,2541385.4335,129.91902762886912,0,,,True,optimized,5,1842534.8337965521,0.00525,0.0,0,none,0.00525,0.00525,0.0,0.0,0.00525,0.021,0.0,0.0,129.90936816456406,129.91902762886912,182.0,182.0,310.0,129.91902762886912,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,A,0.0,33698060395.261436,9.360572332017066,6.246012126409598,310.0,129.90936816456406,186.097371036658,129.90167472198604,129.90368166583517,0.0,0.0,0.0,0.0,0.0,0.0,-0.08204634919796398,-49.8075136900702,1570974.281611196,1571053.2366008624,1570974.281611196,0.0,-49728.5587004039,78.95498966630839,0.0,154.3445936452032,132.90265615844527,130.22177459520296,129.9325741974169,129.90534207981287,129.90310300283568,129.90294432221646,129.90293508272546,129.9029346627212,129.90293464922925,129.9029346489618,129.90293464895865,129.90293464895862,129.90293464895862,137.02001230373108,130.67584920312123,129.97659713171012,129.90967422349493,129.90410346817157,129.90370630048105,129.9036827688308,129.90368170039196,129.90368166649716,129.90368166584267,129.9036816658352,129.90368166583517,129.90368166583522,129.90368166583517
