total_factory_consumed_MWh;total_solar_produced_MWh;total_solar_curtailed_MWh;total_solar_supplied_to_factory_MWh;total_ctes_supplied_to_factory_MWh;total_backup_heater_MWh;total_tolerated_deficit_MWh;total_ctes_loss_MWh;total_ctes_charge_input_MWh;total_ctes_discharge_output_MWh;ctes_energy_start_MWh;ctes_energy_end_MWh;ctes_storage_delta_MWh;ctes_discharge_to_charge_ratio_window;ctes_round_trip_efficiency;ctes_inventory_draw_MWh;ctes_energy_balance_residual_state_MWh;ctes_energy_balance_residual_with_loss_MWh;total_ctes_loss_abs_MWh;solar_fraction
44,18107690724732;36,56760429744247;90,05430594740122;23,896958320127936;0,6760968230643135;19,608021764055103;0,0;-3,6771627511984395;12,834625086026227;0,6760968230643135;-0,007875615920805065;8,838603697410036;8,846479313330843;0,05267756701365728;0,05267756701365728;0,0;-3,312048949631071;0,36511380156736906;3,6771627511984395;0,5561895920912093
