total_factory_consumed_MWh;total_solar_produced_MWh;total_solar_curtailed_MWh;total_solar_supplied_to_factory_MWh;total_ctes_supplied_to_factory_MWh;total_backup_heater_MWh;total_tolerated_deficit_MWh;total_ctes_loss_MWh;total_ctes_charge_input_MWh;total_ctes_discharge_output_MWh;ctes_energy_start_MWh;ctes_energy_end_MWh;ctes_storage_delta_MWh;ctes_discharge_to_charge_ratio_window;ctes_round_trip_efficiency;ctes_inventory_draw_MWh;ctes_energy_balance_residual_state_MWh;ctes_energy_balance_residual_with_loss_MWh;total_ctes_loss_abs_MWh;solar_fraction
220,90538453623682;207,6594221848878;87,03690571666884;123,15623055264855;75,03560508402025;22,71345065401733;9,824555179558228e-05;-15,181044398186843;84,8172105422178;75,03560508402025;39,315875454720796;38,11422578436963;-1,2016496703511683;0,8846742849043737;0,8723157328357175;1,2016496703511683;-10,983255128548723;4,197789269638119;15,181044398186843;0,8971801397992395
