timestamp,dni_W_m2,solar_power_W,solar_power_raw_W,solar_power_effective_W,solar_power_curtailed_W,solar_power_kW,solar_power_absorbed_kW,solar_power_available_W,m_col_vol_flow_m3s,m_col_use_m3s,m_ctes_use_m3s,m_ctes_charge_use_m3s,m_ctes_discharge_avail_m3s,m_recirc_m3s,m_oil_hex_m3s,htf_in_temp_C,hex_inlet_temp_C,mix_target_C,collector_t_out_C,oil_out_C,water_out_C,provided_W,provided_kW,solar_contribution_W,solar_to_factory_kW,ctes_contribution_W,ctes_to_factory_kW,remaining_solar_W,required_oil_in_C,hex_temp_sufficient,factory_load_W,factory_load_kW,operation_mode,net_power_W,ctes_energy_J,ctes_energy_MWh,ctes_soc_pct,ctes_inlet_temp_C,ctes_temp_C,concrete_T_z0_C,concrete_T_z_mid_C,concrete_T_z_max_C,provided_from_ctes_W,provided_from_ctes_kW,backup_heater_W,backup_heater_kW,tolerated_deficit_W,tolerated_deficit_cumulative_MWh,ctes_loss_cumulative_MWh,ctes_current_loss_kW,ctes_charge_htf_W,ctes_charge_inferred_W,ctes_charge_input_W,ctes_discharge_output_W,ctes_balance_residual_state_W,ctes_balance_residual_with_loss_W,hex_flow_balance_m3s,module_00_Ts_outlet_C,module_01_Ts_outlet_C,module_02_Ts_outlet_C,module_03_Ts_outlet_C,module_04_Ts_outlet_C,module_05_Ts_outlet_C,module_06_Ts_outlet_C,module_07_Ts_outlet_C,module_08_Ts_outlet_C,module_09_Ts_outlet_C,module_10_Ts_outlet_C,module_11_Ts_outlet_C,module_12_Ts_outlet_C,module_13_Ts_outlet_C,module_00_Tf_zL_C,module_01_Tf_zL_C,module_02_Tf_zL_C,module_03_Tf_zL_C,module_04_Tf_zL_C,module_05_Tf_zL_C,module_06_Tf_zL_C,module_07_Tf_zL_C,module_08_Tf_zL_C,module_09_Tf_zL_C,module_10_Tf_zL_C,module_11_Tf_zL_C,module_12_Tf_zL_C,module_13_Tf_zL_C,module_00_Ts_avg_C,module_01_Ts_avg_C,module_02_Ts_avg_C,module_03_Ts_avg_C,module_04_Ts_avg_C,module_05_Ts_avg_C,module_06_Ts_avg_C,module_07_Ts_avg_C,module_08_Ts_avg_C,module_09_Ts_avg_C,module_10_Ts_avg_C,module_11_Ts_avg_C,module_12_Ts_avg_C,module_13_Ts_avg_C
2026-07-11 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.86,179.86,182.0,,179.86,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,-,0.0,141537151636.99487,39.315875454720796,27.691690307596506,,,179.84504255367372,179.84504255367372,179.84504255367372,0.0,0.0,0.0,0.0,0.0,0.0,-0.012204079586258104,-73.22447751754864,0.0,2437.2858422353165,0.0,0.0,-70787.19167531331,2437.2858422353165,0.0,179.84504255367372,179.84504255367372,179.84504255367372,179.84504255367372,179.84504255367372,179.84504255367372,179.84504255367372,179.84504255367372,179.84504255367372,179.84504255367372,179.84504255367372,179.84504255367372,179.84504255367372,179.84504255367372,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.84504255367378,179.84504255367378,179.84504255367378,179.84504255367378,179.84504255367378,179.84504255367378,179.84504255367378,179.84504255367378,179.84504255367378,179.84504255367378,179.84504255367378,179.84504255367378,179.84504255367378,179.84504255367378
2026-07-11 00:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.86,179.86,182.0,,179.86,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,-,0.0,141494683557.93884,39.30407876609412,27.683381443954865,,,179.83008659911877,179.83008659911877,179.83008659911877,0.0,0.0,0.0,0.0,0.0,0.0,-0.02440694200643055,-73.21717452103466,0.0,2437.0427609842154,0.0,0.0,-70780.13176005046,2437.0427609842154,0.0,179.83008659911877,179.83008659911877,179.83008659911877,179.83008659911877,179.83008659911877,179.83008659911877,179.83008659911877,179.83008659911877,179.83008659911877,179.83008659911877,179.83008659911877,179.83008659911877,179.83008659911877,179.83008659911877,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.83008659911874,179.83008659911874,179.83008659911874,179.83008659911874,179.83008659911874,179.83008659911874,179.83008659911874,179.83008659911874,179.83008659911874,179.83008659911874,179.83008659911874,179.83008659911874,179.83008659911874,179.83008659911874
2026-07-11 00:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.86,179.86,182.0,,179.86,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,-,0.0,141452219714.40964,39.292283254002676,27.67507340899245,,,179.8151321361864,179.8151321361864,179.8151321361864,0.0,0.0,0.0,0.0,0.0,0.0,-0.03660858738192746,-73.20987225298144,0.0,2436.7997043059004,0.0,0.0,-70773.07254867554,2436.7997043059004,0.0,179.8151321361864,179.8151321361864,179.8151321361864,179.8151321361864,179.8151321361864,179.8151321361864,179.8151321361864,179.8151321361864,179.8151321361864,179.8151321361864,179.8151321361864,179.8151321361864,179.8151321361864,179.8151321361864,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.81513213618643,179.81513213618643,179.81513213618643,179.81513213618643,179.81513213618643,179.81513213618643,179.81513213618643,179.81513213618643,179.81513213618643,179.81513213618643,179.81513213618643,179.81513213618643,179.81513213618643,179.81513213618643
2026-07-11 00:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.86,179.86,182.0,,179.86,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,-,0.0,141409760105.98462,39.28048891832906,27.66676620262657,,,179.80017916472784,179.80017916472784,179.80017916472784,0.0,0.0,0.0,0.0,0.0,0.0,-0.04880901583414685,-73.20257071331636,0.0,2436.5566716191825,0.0,0.0,-70766.01404169718,2436.5566716191825,0.0,179.80017916472784,179.80017916472784,179.80017916472784,179.80017916472784,179.80017916472784,179.80017916472784,179.80017916472784,179.80017916472784,179.80017916472784,179.80017916472784,179.80017916472784,179.80017916472784,179.80017916472784,179.80017916472784,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.80017916472778,179.80017916472778,179.80017916472778,179.80017916472778,179.80017916472778,179.80017916472778,179.80017916472778,179.80017916472778,179.80017916472778,179.80017916472778,179.80017916472778,179.80017916472778,179.80017916472778,179.80017916472778
2026-07-11 00:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.86,179.86,182.0,,179.86,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,-,0.0,141367304732.24136,39.268695758955936,27.658459824774578,,,179.78522768459425,179.78522768459425,179.78522768459425,0.0,0.0,0.0,0.0,0.0,0.0,-0.06100822748447463,-73.19526990196667,0.0,2436.3136632073,0.0,0.0,-70758.95623875936,2436.3136632073,0.0,179.78522768459425,179.78522768459425,179.78522768459425,179.78522768459425,179.78522768459425,179.78522768459425,179.78522768459425,179.78522768459425,179.78522768459425,179.78522768459425,179.78522768459425,179.78522768459425,179.78522768459425,179.78522768459425,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.78522768459425,179.78522768459425,179.78522768459425,179.78522768459425,179.78522768459425,179.78522768459425,179.78522768459425,179.78522768459425,179.78522768459425,179.78522768459425,179.78522768459425,179.78522768459425,179.78522768459425,179.78522768459425
2026-07-11 00:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.86,179.86,182.0,,179.86,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,-,0.0,141324853592.75754,39.256903775765984,27.650154275353845,,,179.77027769563693,179.77027769563693,179.77027769563693,0.0,0.0,0.0,0.0,0.0,0.0,-0.07320622245428458,-73.18796981885971,0.0,2436.0706791502307,0.0,0.0,-70751.89913970948,2436.0706791502307,0.0,179.77027769563693,179.77027769563693,179.77027769563693,179.77027769563693,179.77027769563693,179.77027769563693,179.77027769563693,179.77027769563693,179.77027769563693,179.77027769563693,179.77027769563693,179.77027769563693,179.77027769563693,179.77027769563693,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.7702776956369,179.7702776956369,179.7702776956369,179.7702776956369,179.7702776956369,179.7702776956369,179.7702776956369,179.7702776956369,179.7702776956369,179.7702776956369,179.7702776956369,179.7702776956369,179.7702776956369,179.7702776956369
2026-07-11 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.86,179.86,182.0,,179.86,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,-,0.0,141282406687.11066,39.24511296864185,27.641849554281713,,,179.7553291977071,179.7553291977071,179.7553291977071,0.0,0.0,0.0,0.0,0.0,0.0,-0.08540300086493836,-73.18067046392272,0.0,2435.827719120891,0.0,0.0,-70744.84274480183,2435.827719120891,0.0,179.7553291977071,179.7553291977071,179.7553291977071,179.7553291977071,179.7553291977071,179.7553291977071,179.7553291977071,179.7553291977071,179.7553291977071,179.7553291977071,179.7553291977071,179.7553291977071,179.7553291977071,179.7553291977071,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.75532919770714,179.75532919770714,179.75532919770714,179.75532919770714,179.75532919770714,179.75532919770714,179.75532919770714,179.75532919770714,179.75532919770714,179.75532919770714,179.75532919770714,179.75532919770714,179.75532919770714,179.75532919770714
2026-07-11 01:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.86,179.86,182.0,,179.86,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,-,0.0,141239964014.87854,39.23332333746626,27.633545661475583,,,179.74038219065605,179.74038219065605,179.74038219065605,0.0,0.0,0.0,0.0,0.0,0.0,-0.09759856283778556,-73.17337183708318,0.0,2435.584783555343,0.0,0.0,-70737.78705352783,2435.584783555343,0.0,179.74038219065605,179.74038219065605,179.74038219065605,179.74038219065605,179.74038219065605,179.74038219065605,179.74038219065605,179.74038219065605,179.74038219065605,179.74038219065605,179.74038219065605,179.74038219065605,179.74038219065605,179.74038219065605,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.7403821906561,179.7403821906561,179.7403821906561,179.7403821906561,179.7403821906561,179.7403821906561,179.7403821906561,179.7403821906561,179.7403821906561,179.7403821906561,179.7403821906561,179.7403821906561,179.7403821906561,179.7403821906561
2026-07-11 01:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.86,179.86,182.0,,179.86,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,-,0.0,141197525575.6389,39.221534882121915,27.62524259685283,,,179.7254366743351,179.7254366743351,179.7254366743351,0.0,0.0,0.0,0.0,0.0,0.0,-0.10979290849416364,-73.1660739382684,0.0,2435.341872177494,0.0,0.0,-70730.7320660909,2435.341872177494,0.0,179.7254366743351,179.7254366743351,179.7254366743351,179.7254366743351,179.7254366743351,179.7254366743351,179.7254366743351,179.7254366743351,179.7254366743351,179.7254366743351,179.7254366743351,179.7254366743351,179.7254366743351,179.7254366743351,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.72543667433516,179.72543667433516,179.72543667433516,179.72543667433516,179.72543667433516,179.72543667433516,179.72543667433516,179.72543667433516,179.72543667433516,179.72543667433516,179.72543667433516,179.72543667433516,179.72543667433516,179.72543667433516
2026-07-11 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.86,179.86,182.0,,179.86,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,-,0.0,141155091368.96933,39.20974760249148,27.616940360330823,,,179.7104926485955,179.7104926485955,179.7104926485955,0.0,0.0,0.0,0.0,0.0,0.0,-0.12198603795539789,-73.15877676740561,0.0,2435.0989848128374,0.0,0.0,-70723.67778259277,2435.0989848128374,0.0,179.7104926485955,179.7104926485955,179.7104926485955,179.7104926485955,179.7104926485955,179.7104926485955,179.7104926485955,179.7104926485955,179.7104926485955,179.7104926485955,179.7104926485955,179.7104926485955,179.7104926485955,179.7104926485955,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.86,179.71049264859548,179.71049264859548,179.71049264859548,179.71049264859548,179.71049264859548,179.71049264859548,179.71049264859548,179.71049264859548,179.71049264859548,179.71049264859548,179.71049264859548,179.71049264859548,179.71049264859548,179.71049264859548
